id,name,type,start_time,finish_time,event_date,st_envelope
3303,4 Street SW,writing,15,17,"June 19, 2019",0103000020E61000000100000005000000686ECF3DB5845CC0AE3B2707FD854940686ECF3DB5845CC07CED9925018649407756C15E97845CC07CED9925018649407756C15E97845CC0AE3B2707FD854940686ECF3DB5845CC0AE3B2707FD854940
3304,3 Street SW,fashion_beauty,9,11,"June 1, 2019",0103000020E61000000100000005000000F0FCA2047D845CC08F2738ABF4854940F0FCA2047D845CC075779D0DF985494036F0598D5B845CC075779D0DF985494036F0598D5B845CC08F2738ABF4854940F0FCA2047D845CC08F2738ABF4854940
3360,Lincoln Towers,sport_fitness,15,17,"June 14, 2019",0103000020E610000001000000050000002507EC6AF2845CC0D415C7DC108549402507EC6AF2845CC065A318C517854940E643ABEEEC845CC065A318C517854940E643ABEEEC845CC0D415C7DC108549402507EC6AF2845CC0D415C7DC10854940
3361,Chelsea House,learning,9,11,"May 7, 2019",0103000020E61000000100000005000000C3C4D5B702855CC07EACE0B721854940C3C4D5B702855CC087B8832227854940A34BEE66FC845CC087B8832227854940A34BEE66FC845CC07EACE0B721854940C3C4D5B702855CC07EACE0B721854940
3380,Victoria Park / Stampede,health_wellness,10,12,"May 7, 2019",0103000020E610000001000000050000007CF1457BBC835CC0E1E8CF23EB8449407CF1457BBC835CC09BA7DF2AF48449408495AF70B7835CC09BA7DF2AF48449408495AF70B7835CC0E1E8CF23EB8449407CF1457BBC835CC0E1E8CF23EB844940
3384,Erlton / Stampede,learning,8,10,"June 13, 2019",0103000020E61000000100000005000000776E3546C6835CC0829CE6D319844940776E3546C6835CC0550ED2F82A844940E51FC720C1835CC0550ED2F82A844940E51FC720C1835CC0829CE6D319844940776E3546C6835CC0829CE6D319844940
3884,Barron Building,sport_fitness,17,19,"June 2, 2019",0103000020E610000001000000050000004B22FB20CB845CC00FA03AB1E28549404B22FB20CB845CC09E1BE43FEE8549409E00D41EC0845CC09E1BE43FEE8549409E00D41EC0845CC00FA03AB1E28549404B22FB20CB845CC00FA03AB1E2854940
3589,Holy Cross Centre,fashion_beauty,10,12,"June 31, 2019",0103000020E6100000010000000500000001E6102766845CC03246DA7C1284494001E6102766845CC0EF377FB8508449401FE7EC5344845CC0EF377FB8508449401FE7EC5344845CC03246DA7C1284494001E6102766845CC03246DA7C12844940
4522,Park Estates,tech,11,13,"May 14, 2019",0103000020E610000001000000050000004B6716574B845CC091B932A8368549404B6716574B845CC0889C63E53C854940F62BF8C841845CC0889C63E53C854940F62BF8C841845CC091B932A8368549404B6716574B845CC091B932A836854940
4533,The Kahanoff Centre,dance,9,11,"May 3, 2019",0103000020E610000001000000050000008FC0C4C40B845CC06EC4EE963F8549408FC0C4C40B845CC0FEA1F4E0498549402123FB7B04845CC0FEA1F4E0498549402123FB7B04845CC06EC4EE963F8549408FC0C4C40B845CC06EC4EE963F854940
4535,Elbow River Casino,outdoor_adventure,13,15,"June 24, 2019",0103000020E61000000100000005000000B4A4EDA9E6835CC0396C1107BF844940B4A4EDA9E6835CC0EC5685BCD4844940D7790A6FC5835CC0EC5685BCD4844940D7790A6FC5835CC0396C1107BF844940B4A4EDA9E6835CC0396C1107BF844940
4536,Balbi & Company Legal Centre,social,18,20,"June 22, 2019",0103000020E6100000010000000500000094258458C7835CC01FFFBBF4E584494094258458C7835CC05F58A3C3E88449404EE152DFC3835CC05F58A3C3E88449404EE152DFC3835CC01FFFBBF4E584494094258458C7835CC01FFFBBF4E5844940
4537,Haultain School,pets,15,17,"May 13, 2019",0103000020E61000000100000005000000DF6E490E58845CC03B133F6B23854940DF6E490E58845CC01BFC581C29854940CF882D9853845CC01BFC581C29854940CF882D9853845CC03B133F6B23854940DF6E490E58845CC03B133F6B23854940
4541,Central Park Plaza,beliefs,16,18,"May 13, 2019",0103000020E610000001000000050000006AAA82AC82845CC080C5D0A0578549406AAA82AC82845CC0E04C4C17628549402672C1197C845CC0E04C4C17628549402672C1197C845CC080C5D0A0578549406AAA82AC82845CC080C5D0A057854940
4542,Catholic Pastoral Centre,film,18,20,"June 16, 2019",0103000020E610000001000000050000007CA64D8B30845CC041086DDEDD8449407CA64D8B30845CC0C6CD5FD7E5844940F4D60AE423845CC0C6CD5FD7E5844940F4D60AE423845CC041086DDEDD8449407CA64D8B30845CC041086DDEDD844940
4642,Safeway,food_drink,14,16,"May 7, 2019",0103000020E610000001000000050000002ACB6B80AD845CC06C312E0BDC8349402ACB6B80AD845CC02B4B19DDE6834940DE61C90B9F845CC02B4B19DDE6834940DE61C90B9F845CC06C312E0BDC8349402ACB6B80AD845CC06C312E0BDC834940
4688,Model Milk Building,arts,8,10,"May 8, 2019",0103000020E6100000010000000500000001BB3F8372845CC0E367C81DDB84494001BB3F8372845CC0F0DC7BB8E4844940C086F1E464845CC0F0DC7BB8E4844940C086F1E464845CC0E367C81DDB84494001BB3F8372845CC0E367C81DDB844940
4524,IBM Corporate Park C,writing,11,13,"May 1, 2019",0103000020E61000000100000005000000E3EEBD094F845CC07C702D4954854940E3EEBD094F845CC0B6B3F9C9628549407556B0323F845CC0B6B3F9C9628549407556B0323F845CC07C702D4954854940E3EEBD094F845CC07C702D4954854940
4529,The Legacy,writing,17,19,"June 31, 2019",0103000020E6100000010000000500000080EE70E0FA835CC05DB8BDEEBE84494080EE70E0FA835CC034EC9C0BC8844940F278FFC4ED835CC034EC9C0BC8844940F278FFC4ED835CC05DB8BDEEBE84494080EE70E0FA835CC05DB8BDEEBE844940
4525,Fairfield Inn & Suites Calgary Downtown,film,10,12,"June 18, 2019",0103000020E610000001000000050000000CFBE2F75B845CC0B2101D02478549400CFBE2F75B845CC07F5AFBF14D85494030F65E7C51845CC07F5AFBF14D85494030F65E7C51845CC0B2101D02478549400CFBE2F75B845CC0B2101D0247854940
4751,Mount Royal Place,arts,17,19,"June 30, 2019",0103000020E61000000100000005000000496359D537855CC07F3F468A12854940496359D537855CC0CDE506431D8549404C39BAA530855CC0CDE506431D8549404C39BAA530855CC07F3F468A12854940496359D537855CC07F3F468A12854940
4752,Dorchester Square Office Tower,learning,13,15,"June 13, 2019",0103000020E610000001000000050000004EB340BB43855CC00BD12170248549404EB340BB43855CC0DC137F6F2E854940B1EDFEC23C855CC0DC137F6F2E854940B1EDFEC23C855CC00BD12170248549404EB340BB43855CC00BD1217024854940
4753,Emerald Stone,dance,16,18,"June 17, 2019",0103000020E61000000100000005000000A207E34C38855CC09FFFC30204854940A207E34C38855CC039E16FC50F8549409BB1C3F32D855CC039E16FC50F8549409BB1C3F32D855CC09FFFC30204854940A207E34C38855CC09FFFC30204854940
4743,Ambassador Apartments,arts,10,12,"May 8, 2019",0103000020E610000001000000050000007A843F68E2845CC025856863DB8449407A843F68E2845CC0843AF6FDE58449400D158843DB845CC0843AF6FDE58449400D158843DB845CC025856863DB8449407A843F68E2845CC025856863DB844940
4747,Alston Manor,learning,17,19,"June 18, 2019",0103000020E610000001000000050000002DD21FF5B2845CC03660EBADDC8449402DD21FF5B2845CC0740987DEE284494071FECB5AAF845CC0740987DEE284494071FECB5AAF845CC03660EBADDC8449402DD21FF5B2845CC03660EBADDC844940
4895,Hillier Square,social,9,11,"May 18, 2019",0103000020E61000000100000005000000506793686E855CC0373811FDDA844940506793686E855CC00F160445E28449401981673167855CC00F160445E28449401981673167855CC0373811FDDA844940506793686E855CC0373811FDDA844940
4904,Rockwood Square,sport_fitness,10,12,"June 11, 2019",0103000020E6100000010000000500000004F6E2D583855CC0D16C6814DC84494004F6E2D583855CC032D2414DE3844940DE358D927C855CC032D2414DE3844940DE358D927C855CC0D16C6814DC84494004F6E2D583855CC0D16C6814DC844940
5329,St. Mary's Senior High School,social,14,16,"June 31, 2019",0103000020E61000000100000005000000B10CBB3926845CC09940B6D1A5844940B10CBB3926845CC0066BF706BA844940BF8C182C0B845CC0066BF706BA844940BF8C182C0B845CC09940B6D1A5844940B10CBB3926845CC09940B6D1A5844940
6273,ExecSuite Tower,pets,8,10,"May 25, 2019",0103000020E61000000100000005000000E9CEB815E7845CC01D10D72082864940E9CEB815E7845CC001B0F0E4898649409F776341E1845CC001B0F0E4898649409F776341E1845CC01D10D72082864940E9CEB815E7845CC01D10D72082864940
5302,Stampede Casino,writing,18,20,"June 16, 2019",0103000020E610000001000000050000001AD35D2393835CC0CFB238AD258549401AD35D2393835CC0D595CFF23C8549407ABE0B007A835CC0D595CFF23C8549407ABE0B007A835CC0CFB238AD258549401AD35D2393835CC0CFB238AD25854940
5304,Boyce Theatre,beliefs,8,10,"June 17, 2019",0103000020E610000001000000050000004DA3247F8B835CC04D65F61ED38449404DA3247F8B835CC0B96C1915DD844940DF52CE177B835CC0B96C1915DD844940DF52CE177B835CC04D65F61ED38449404DA3247F8B835CC04D65F61ED3844940
5313,The MacKenzie,writing,17,19,"June 19, 2019",0103000020E6100000010000000500000097E0794E1F845CC089F43691F484494097E0794E1F845CC0E94DA0E3FE8449406DFFCA4A13845CC0E94DA0E3FE8449406DFFCA4A13845CC089F43691F484494097E0794E1F845CC089F43691F4844940
5317,Elbow Tower,sport_fitness,11,13,"June 19, 2019",0103000020E6100000010000000500000053758F6C2E845CC0A0432AD6BA83494053758F6C2E845CC04F464BD4C18349407EF7336120845CC04F464BD4C18349407EF7336120845CC0A0432AD6BA83494053758F6C2E845CC0A0432AD6BA834940
5308,La Chaumière,beliefs,15,17,"May 16, 2019",0103000020E61000000100000005000000387705EC34845CC04B500D45CB844940387705EC34845CC0D576137CD3844940DB52623230845CC0D576137CD3844940DB52623230845CC04B500D45CB844940387705EC34845CC04B500D45CB844940
5427,Cooper Block,fashion_beauty,12,14,"May 23, 2019",0103000020E610000001000000050000009C80CB0814855CC0A67224E18C8549409C80CB0814855CC0D6D127A8978549406FF4311F10855CC0D6D127A8978549406FF4311F10855CC0A67224E18C8549409C80CB0814855CC0A67224E18C854940
5487,Brookfield Place,music,10,12,"June 17, 2019",0103000020E61000000100000005000000201ED32442845CC0B66FA42204864940201ED32442845CC0F1B8A81611864940CEE38B5132845CC0F1B8A81611864940CEE38B5132845CC0B66FA42204864940201ED32442845CC0B66FA42204864940
5489,Eleven Eleven Building,dance,13,15,"May 14, 2019",0103000020E61000000100000005000000D4A2998290855CC01E41E03774854940D4A2998290855CC0B4C7B02F7E854940B9008F038A855CC0B4C7B02F7E854940B9008F038A855CC01E41E03774854940D4A2998290855CC01E41E03774854940
6038,736 Sixth,music,17,19,"May 29, 2019",0103000020E61000000100000005000000BCB6121505855CC02313F06B24864940BCB6121505855CC0E8BB00A02F86494018A42AB7FE845CC0E8BB00A02F86494018A42AB7FE845CC02313F06B24864940BCB6121505855CC02313F06B24864940
5589,Tower Centre,learning,14,16,"May 28, 2019",0103000020E61000000100000005000000749A05DA1D845CC098A7CEFE9B854940749A05DA1D845CC04CEE66FCB1854940DDB01298F3835CC04CEE66FCB1854940DDB01298F3835CC098A7CEFE9B854940749A05DA1D845CC098A7CEFE9B854940
5590,One Palliser Square,music,16,18,"June 4, 2019",0103000020E61000000100000005000000F32B8CE3F6835CC02B55FDA5A0854940F32B8CE3F6835CC006346CEFAE8549405EDCA1BCEA835CC006346CEFAE8549405EDCA1BCEA835CC02B55FDA5A0854940F32B8CE3F6835CC02B55FDA5A0854940
5588,Tower (Palliser) Parkade,outdoor_adventure,14,16,"May 29, 2019",0103000020E610000001000000050000005A4CC7F720845CC0CF8F75278E8549405A4CC7F720845CC0CAF89C60A48549400042DAB5F3835CC0CAF89C60A48549400042DAB5F3835CC0CF8F75278E8549405A4CC7F720845CC0CF8F75278E854940
6036,Atrium Two,outdoor_adventure,14,16,"May 11, 2019",0103000020E61000000100000005000000FAE70E072E855CC03F202B5327864940FAE70E072E855CC03A9A7EE431864940A0BE0A9524855CC03A9A7EE431864940A0BE0A9524855CC03F202B5327864940FAE70E072E855CC03F202B5327864940
5903,St. John Reception Centre (Calgary Catholic School District),social,14,16,"June 7, 2019",0103000020E610000001000000050000008B0343B1F0855CC0C9207711A68649408B0343B1F0855CC0B0DBB122B4864940CCBEE1F4E4855CC0B0DBB122B4864940CCBEE1F4E4855CC0C9207711A68649408B0343B1F0855CC0C9207711A6864940
6037,Chateau Apartments,sport_fitness,9,11,"May 16, 2019",0103000020E610000001000000050000000B6B195FEA845CC071E7C2482F8649400B6B195FEA845CC04152FAF83A864940517B5BFAE1845CC04152FAF83A864940517B5BFAE1845CC071E7C2482F8649400B6B195FEA845CC071E7C2482F864940
6044,640 Fifth,arts,9,11,"June 15, 2019",0103000020E6100000010000000500000043458B22DA845CC0F6CFD3804186494043458B22DA845CC0A3DAF1704C864940A8BF03A8CE845CC0A3DAF1704C864940A8BF03A8CE845CC0F6CFD3804186494043458B22DA845CC0F6CFD38041864940
6024,McDougall Centre,arts,18,20,"May 5, 2019",0103000020E6100000010000000500000029FDCE40F6845CC0E7EF94C44886494029FDCE40F6845CC03A67FADB548649405652DD12EF845CC03A67FADB548649405652DD12EF845CC0E7EF94C44886494029FDCE40F6845CC0E7EF94C448864940
6025,Prince's Island Place,film,17,19,"June 3, 2019",0103000020E61000000100000005000000CDB1BCAB1E855CC00CDB60F250864940CDB1BCAB1E855CC0839E72F15C8649405A8528BA09855CC0839E72F15C8649405A8528BA09855CC00CDB60F250864940CDB1BCAB1E855CC00CDB60F250864940
6031,Metro Ford,dance,10,12,"May 6, 2019",0103000020E610000001000000050000007F95325F94855CC0A1B9F369BA8549407F95325F94855CC0DB8C2ECAC7854940B8B7B64B76855CC0DB8C2ECAC7854940B8B7B64B76855CC0A1B9F369BA8549407F95325F94855CC0A1B9F369BA854940
6032,Dominion Centre,writing,12,14,"May 19, 2019",0103000020E610000001000000050000009A3B9FA63B855CC0AEA0C442088649409A3B9FA63B855CC0A3FB83921386494039D6C56D34855CC0A3FB83921386494039D6C56D34855CC0AEA0C442088649409A3B9FA63B855CC0AEA0C44208864940
6033,Courthouse No. 2,arts,12,14,"May 25, 2019",0103000020E610000001000000050000000247020DB6845CC0E5773F13068649400247020DB6845CC0B7EEE6A90E86494026796462A9845CC0B7EEE6A90E86494026796462A9845CC0E5773F13068649400247020DB6845CC0E5773F1306864940
6034,Place 9-6,outdoor_adventure,16,18,"June 21, 2019",0103000020E6100000010000000500000087A2E5E555855CC0321015F42886494087A2E5E555855CC051604BD933864940566E58094C855CC051604BD933864940566E58094C855CC0321015F42886494087A2E5E555855CC0321015F428864940
6035,Lavalin Building,food_drink,18,20,"May 29, 2019",0103000020E61000000100000005000000F355F2B13B855CC0EB80351834864940F355F2B13B855CC021CB82893F8649401BC3521333855CC021CB82893F8649401BC3521333855CC0EB80351834864940F355F2B13B855CC0EB80351834864940
6095,Birkenshaw Apartments,food_drink,14,16,"June 2, 2019",0103000020E61000000100000005000000E0015427D6845CC09DA62AC82A854940E0015427D6845CC03860FCD934854940F20DE088C9845CC03860FCD934854940F20DE088C9845CC09DA62AC82A854940E0015427D6845CC09DA62AC82A854940
6096,Stratton Oaks,arts,17,19,"June 11, 2019",0103000020E610000001000000050000003263C0481E855CC0CD678A4A348549403263C0481E855CC07280AA1B39854940C4639A4418855CC07280AA1B39854940C4639A4418855CC0CD678A4A348549403263C0481E855CC0CD678A4A34854940
6097,St. Elizabeth of Hungary Church,arts,9,11,"June 5, 2019",0103000020E6100000010000000500000008BCDDDC29855CC0DB3B59203085494008BCDDDC29855CC0F44421133A854940F497272122855CC0F44421133A854940F497272122855CC0DB3B59203085494008BCDDDC29855CC0DB3B592030854940
6098,Barclay Square,fashion_beauty,13,15,"May 16, 2019",0103000020E6100000010000000500000079A576D036855CC02EECC4403285494079A576D036855CC0CF4E61003C8549407B9D79DE32855CC0CF4E61003C8549407B9D79DE32855CC02EECC4403285494079A576D036855CC02EECC44032854940
6188,Petro Canada,pets,17,19,"May 24, 2019",0103000020E610000001000000050000000AED41AD8E845CC08E5E68098D8449400AED41AD8E845CC0D20CF32F93844940DF5B470B86845CC0D20CF32F93844940DF5B470B86845CC08E5E68098D8449400AED41AD8E845CC08E5E68098D844940
6252,Ashdown Hardware Building,arts,12,14,"May 3, 2019",0103000020E61000000100000005000000C6B7C19A14845CC0EBA6391ED8854940C6B7C19A14845CC0CD4E50D4E385494003F3EBE211845CC0CD4E50D4E385494003F3EBE211845CC0EBA6391ED8854940C6B7C19A14845CC0EBA6391ED8854940
6250,Pain Block,music,15,17,"June 9, 2019",0103000020E610000001000000050000006EE6464728845CC08860C1A2C78549406EE6464728845CC01D0F6C4BD38549400ACBE9FC25845CC01D0F6C4BD38549400ACBE9FC25845CC08860C1A2C78549406EE6464728845CC08860C1A2C7854940
6251,Jacques Jewellery Store,fashion_beauty,15,17,"June 28, 2019",0103000020E61000000100000005000000CB7AD6DA20845CC0648ADE4EC7854940CB7AD6DA20845CC02F9402C1D285494085306DEE1E845CC02F9402C1D285494085306DEE1E845CC0648ADE4EC7854940CB7AD6DA20845CC0648ADE4EC7854940
6253,Central United Church,health_wellness,15,17,"May 25, 2019",0103000020E610000001000000050000004221A7542E845CC06CB07092E68549404221A7542E845CC09047156AF2854940F94B8BFA24845CC09047156AF2854940F94B8BFA24845CC06CB07092E68549404221A7542E845CC06CB07092E6854940
6254,Army & Navy Store Building,outdoor_adventure,13,15,"June 24, 2019",0103000020E6100000010000000500000002D6AA5D13845CC0F4FDD478E985494002D6AA5D13845CC0C05B2041F1854940EC5DCD4B0F845CC0C05B2041F1854940EC5DCD4B0F845CC0F4FDD478E985494002D6AA5D13845CC0F4FDD478E9854940
6255,Hyatt Regency Calgary - Event Centre,arts,17,19,"May 26, 2019",0103000020E610000001000000050000001C4FBAE303845CC06F2F698CD68549401C4FBAE303845CC0CDF56C0CF0854940E886A6ECF4835CC0CDF56C0CF0854940E886A6ECF4835CC06F2F698CD68549401C4FBAE303845CC06F2F698CD6854940
6256,Hyatt Regency Calgary,music,16,18,"June 27, 2019",0103000020E610000001000000050000004B71FA1F05845CC08B8DD4D6E38549404B71FA1F05845CC0E4935F50F08549407E834078FE835CC0E4935F50F08549407E834078FE835CC08B8DD4D6E38549404B71FA1F05845CC08B8DD4D6E3854940
6261,Scotia Centre,sport_fitness,17,19,"June 28, 2019",0103000020E61000000100000005000000F258D87855845CC0830074F3E8854940F258D87855845CC036864A6DF385494091555BFB4C845CC036864A6DF385494091555BFB4C845CC0830074F3E8854940F258D87855845CC0830074F3E8854940
6262,Venator Building,arts,14,16,"June 20, 2019",0103000020E61000000100000005000000A3ACDF4C4C845CC072F49D04DB854940A3ACDF4C4C845CC0D7A8E221E7854940658D7A8846845CC0D7A8E221E7854940658D7A8846845CC072F49D04DB854940A3ACDF4C4C845CC072F49D04DB854940
6263,Petex Building,food_drink,16,18,"June 21, 2019",0103000020E610000001000000050000000CA77114C5845CC030293E3E218649400CA77114C5845CC0B5920CEF288649408949134ABA845CC0B5920CEF288649408949134ABA845CC030293E3E218649400CA77114C5845CC030293E3E21864940
6265,Grid 5 Apartments,food_drink,10,12,"May 19, 2019",0103000020E61000000100000005000000BEECE8C9C6845CC0C899266C3F864940BEECE8C9C6845CC08623A35E4B86494018F08D7CB9845CC08623A35E4B86494018F08D7CB9845CC0C899266C3F864940BEECE8C9C6845CC0C899266C3F864940
6267,Phillips Building,tech,18,20,"June 22, 2019",0103000020E61000000100000005000000B110C248D4845CC04735913E52864940B110C248D4845CC032981AFC58864940F0880AD5CD845CC032981AFC58864940F0880AD5CD845CC04735913E52864940B110C248D4845CC04735913E52864940
6269,Service Alberta Building,arts,18,20,"June 1, 2019",0103000020E61000000100000005000000B9084268F3845CC0CE29125D61864940B9084268F3845CC09F6637E96C864940D02456EBE9845CC09F6637E96C864940D02456EBE9845CC0CE29125D61864940B9084268F3845CC0CE29125D61864940
6270,Pavilions of Eau Claire,beliefs,16,18,"May 19, 2019",0103000020E6100000010000000500000004CB6CEB02855CC0C05EBC7A7086494004CB6CEB02855CC0F239C1487986494096D9D605F2845CC0F239C1487986494096D9D605F2845CC0C05EBC7A7086494004CB6CEB02855CC0C05EBC7A70864940
6271,Eau Claire Lofts,sport_fitness,18,20,"June 7, 2019",0103000020E6100000010000000500000013718456F1845CC01E5B85837386494013718456F1845CC05D386B4B78864940E869C020E9845CC05D386B4B78864940E869C020E9845CC01E5B85837386494013718456F1845CC01E5B858373864940
6272,Churchill Estates,health_wellness,16,18,"May 4, 2019",0103000020E61000000100000005000000066C62DCE8845CC0278CC11E6E864940066C62DCE8845CC063C790AD788649403F13060AE1845CC063C790AD788649403F13060AE1845CC0278CC11E6E864940066C62DCE8845CC0278CC11E6E864940
6280,The Calgary Chinatown Seniors' Centre,sport_fitness,14,16,"May 12, 2019",0103000020E61000000100000005000000B39CDF8B0A845CC03188FEBFA0864940B39CDF8B0A845CC08B24308CAA86494086B7BD9305845CC08B24308CAA86494086B7BD9305845CC03188FEBFA0864940B39CDF8B0A845CC03188FEBFA0864940
6281,YWCA,beliefs,17,19,"June 1, 2019",0103000020E610000001000000050000004DAF8339B0835CC00A5E995C318649404DAF8339B0835CC041B79734468649406962708390835CC041B79734468649406962708390835CC00A5E995C318649404DAF8339B0835CC00A5E995C31864940
6282,Calgary Drop-In & Rehab Centre,beliefs,17,19,"June 30, 2019",0103000020E61000000100000005000000088AC4A97B835CC0BEFD14223B864940088AC4A97B835CC0A17D5127458649400747246566835CC0A17D5127458649400747246566835CC0BEFD14223B864940088AC4A97B835CC0BEFD14223B864940
6406,104/106 10 Street NW,social,15,17,"June 2, 2019",0103000020E61000000100000005000000735188DB7C855CC03584BE4FB0864940735188DB7C855CC0E67EE25BB386494081C6962F79855CC0E67EE25BB386494081C6962F79855CC03584BE4FB0864940735188DB7C855CC03584BE4FB0864940
6407,106A 10 Street NW,beliefs,16,18,"June 17, 2019",0103000020E61000000100000005000000C04AF4E87C855CC03F822C55B3864940C04AF4E87C855CC086425FD5B4864940453BB88578855CC086425FD5B4864940453BB88578855CC03F822C55B3864940C04AF4E87C855CC03F822C55B3864940
6275,Eau Claire Manor,sport_fitness,11,13,"June 32, 2019",0103000020E6100000010000000500000034A55071F7845CC05859DB148F86494034A55071F7845CC0832FF1EC978649406F0D6C95E0845CC0832FF1EC978649406F0D6C95E0845CC05859DB148F86494034A55071F7845CC05859DB148F864940
6276,Joe Phillips Building,music,10,12,"June 3, 2019",0103000020E61000000100000005000000D36A48DCE3845CC0F6EB4E779E864940D36A48DCE3845CC0B21B6CA0AF86494012FA997ADD845CC0B21B6CA0AF86494012FA997ADD845CC0F6EB4E779E864940D36A48DCE3845CC0F6EB4E779E864940
6427,Norfolk House,health_wellness,9,11,"May 6, 2019",0103000020E610000001000000050000007962314594855CC0E7316F7ABC8649407962314594855CC09570D701C6864940A0CCF56C8C855CC09570D701C6864940A0CCF56C8C855CC0E7316F7ABC8649407962314594855CC0E7316F7ABC864940
6433,Hayden Block,pets,15,17,"June 32, 2019",0103000020E6100000010000000500000092EDD7F8A7855CC0B8C777CEBB86494092EDD7F8A7855CC0FDA94C8CC08649406A076D83A4855CC0FDA94C8CC08649406A076D83A4855CC0B8C777CEBB86494092EDD7F8A7855CC0B8C777CEBB864940
6434,The Hexagon Board Game Cafe,tech,17,19,"June 28, 2019",0103000020E61000000100000005000000CCB161F2AB855CC0D00946CABB864940CCB161F2AB855CC0C62EF603C3864940091E3A98A8855CC0C62EF603C3864940091E3A98A8855CC0D00946CABB864940CCB161F2AB855CC0D00946CABB864940
6442,Sunnyside Art Supplies,health_wellness,9,11,"May 3, 2019",0103000020E61000000100000005000000197C50067D855CC07381CB63CD864940197C50067D855CC090D6BDBACF864940940C4AE276855CC090D6BDBACF864940940C4AE276855CC07381CB63CD864940197C50067D855CC07381CB63CD864940
6443,Hillhurst Hardware,health_wellness,10,12,"June 4, 2019",0103000020E61000000100000005000000259D37047D855CC00721C5A5CF864940259D37047D855CC09BC0BEE7D18649403AC4E4B276855CC09BC0BEE7D18649403AC4E4B276855CC00721C5A5CF864940259D37047D855CC00721C5A5CF864940
6772,Pixel Condos,social,17,19,"May 29, 2019",0103000020E6100000010000000500000096ED43DE72855CC0DE54A4C2D886494096ED43DE72855CC0E322522EE8864940112851E56A855CC0E322522EE8864940112851E56A855CC0DE54A4C2D886494096ED43DE72855CC0DE54A4C2D8864940
6802,J.I. Case Building,dance,8,10,"June 7, 2019",0103000020E6100000010000000500000098288C7791845CC06E02C23D8585494098288C7791845CC004CB11329085494055CE28A787845CC004CB11329085494055CE28A787845CC06E02C23D8585494098288C7791845CC06E02C23D85854940
6803,Wigalo Block,food_drink,15,17,"June 4, 2019",0103000020E61000000100000005000000B0EB72A579845CC0AA0606B584854940B0EB72A579845CC058FDB6CC8E854940D3CC49DE6F845CC058FDB6CC8E854940D3CC49DE6F845CC0AA0606B584854940B0EB72A579845CC0AA0606B584854940
6807,MacCosham Place,beliefs,15,17,"May 3, 2019",0103000020E610000001000000050000001701046248845CC0D0D4EB16818549401701046248845CC024DCBF0D8C854940C7061C5341845CC024DCBF0D8C854940C7061C5341845CC0D0D4EB16818549401701046248845CC0D0D4EB1681854940
6809,Western Block,film,14,16,"May 27, 2019",0103000020E610000001000000050000008799C7AB3D845CC0A15687927F8549408799C7AB3D845CC0ADAB5D6E8B8549406799452836845CC0ADAB5D6E8B8549406799452836845CC0A15687927F8549408799C7AB3D845CC0A15687927F854940
6810,Wheatsheaf Building,sport_fitness,8,10,"June 9, 2019",0103000020E61000000100000005000000C61FFB0F9F845CC0D496DF0E79854940C61FFB0F9F845CC0F9C32A398285494030AAFBB696845CC0F9C32A398285494030AAFBB696845CC0D496DF0E79854940C61FFB0F9F845CC0D496DF0E79854940
6814,5/5,food_drink,16,18,"May 6, 2019",0103000020E61000000100000005000000D6FAC7E7BA845CC0B0027CB779854940D6FAC7E7BA845CC09E584C1185854940F7CF2E3AB4845CC09E584C1185854940F7CF2E3AB4845CC0B0027CB779854940D6FAC7E7BA845CC0B0027CB779854940
6815,The Hudson,music,16,18,"May 29, 2019",0103000020E61000000100000005000000A68D3402BB845CC0D365D6F786854940A68D3402BB845CC0C117CB9992854940D9B3E732B5845CC0C117CB9992854940D9B3E732B5845CC0D365D6F786854940A68D3402BB845CC0D365D6F786854940
6816,Centre 10,food_drink,9,11,"June 1, 2019",0103000020E6100000010000000500000046D8A667B0845CC01B4C1EAA8485494046D8A667B0845CC04458439891854940D74A8D7596845CC04458439891854940D74A8D7596845CC01B4C1EAA8485494046D8A667B0845CC01B4C1EAA84854940
6835,Epique House,writing,16,18,"May 28, 2019",0103000020E61000000100000005000000BAC61D25E5845CC030CE29125D854940BAC61D25E5845CC0D058A0826885494017B435C7DE845CC0D058A0826885494017B435C7DE845CC030CE29125D854940BAC61D25E5845CC030CE29125D854940
6836,Foundation Building,health_wellness,9,11,"May 21, 2019",0103000020E61000000100000005000000A6400BAEDE845CC0069733805C854940A6400BAEDE845CC03710DC9266854940E637F17AD5845CC03710DC9266854940E637F17AD5845CC0069733805C854940A6400BAEDE845CC0069733805C854940
6837,The Lorraine Block,music,12,14,"June 1, 2019",0103000020E61000000100000005000000A5BB90B3D5845CC0ADDBA0F65B854940A5BB90B3D5845CC0AD54AB0A688549401E1BDC31D0845CC0AD54AB0A688549401E1BDC31D0845CC0ADDBA0F65B854940A5BB90B3D5845CC0ADDBA0F65B854940
6844,Parkside Place,fashion_beauty,12,14,"June 27, 2019",0103000020E610000001000000050000003D997FF4CD845CC08A05BEA25B8549403D997FF4CD845CC0DD96C80567854940672CF587C1845CC0DD96C80567854940672CF587C1845CC08A05BEA25B8549403D997FF4CD845CC08A05BEA25B854940
7125,Jamieson Place,outdoor_adventure,11,13,"May 17, 2019",0103000020E610000001000000050000003DD34B8C65845CC06791370A5A8649403DD34B8C65845CC04399FC05718649400303AD6557845CC04399FC05718649400303AD6557845CC06791370A5A8649403DD34B8C65845CC06791370A5A864940
