id,name,type,start_time,finish_time,event_date,st_envelope,date_number
8188,"Fire Station 13 (Airport, YYC)",arts,15,17,"June 19, 2019",0103000020E610000001000000050000009D0C33D9E4805CC018AD48F1968F49409D0C33D9E4805CC013F9895EA18F494046D9113DDF805CC013F9895EA18F494046D9113DDF805CC018AD48F1968F49409D0C33D9E4805CC018AD48F1968F4940,50
8741,Calgary Canoe Club,arts,11,13,"June 20, 2019",0103000020E6100000010000000500000061623DFF87875CC0FDC68D113F7E494061623DFF87875CC0BB1CC06C4C7E49407265F5B37D875CC0BB1CC06C4C7E49407265F5B37D875CC0FDC68D113F7E494061623DFF87875CC0FDC68D113F7E4940,51
8746,Rouleau South,arts,9,11,"June 22, 2019",0103000020E6100000010000000500000040D01B3831845CC098D3AFBECB83494040D01B3831845CC029A380A3D383494050B05AF429845CC029A380A3D383494050B05AF429845CC098D3AFBECB83494040D01B3831845CC098D3AFBECB834940,53
9350,Edelweiss Village,dance,8,10,"June 20, 2019",0103000020E6100000010000000500000073F1B73DC1865CC0CD5A0A48FB88494073F1B73DC1865CC0995C31C8028949403A19C16BBC865CC0995C31C8028949403A19C16BBC865CC0CD5A0A48FB88494073F1B73DC1865CC0CD5A0A48FB884940,51
9358,The Pint,arts,8,10,"June 29, 2019",0103000020E6100000010000000500000089731E5F0C865CC066BCADF4DA84494089731E5F0C865CC063145F48E2844940BA032B3D09865CC063145F48E2844940BA032B3D09865CC066BCADF4DA84494089731E5F0C865CC066BCADF4DA844940,60
10033,Windsor Park Emergency Repsonse Station (Fire Station 11),social,16,18,"June 18, 2019",0103000020E6100000010000000500000033F389E18F845CC05F2BFC749780494033F389E18F845CC010858549A780494037F7FCD588845CC010858549A780494037F7FCD588845CC05F2BFC749780494033F389E18F845CC05F2BFC7497804940,49
10073,Field House,beliefs,15,17,"June 27, 2019",0103000020E61000000100000005000000F6D8F1BAD98A5CC0151DC9E53F894940F6D8F1BAD98A5CC0E44D7E8B4E8949407DE65196C68A5CC0E44D7E8B4E8949407DE65196C68A5CC0151DC9E53F894940F6D8F1BAD98A5CC0151DC9E53F894940,58
11165,TD Canada Trust,social,9,11,"June 25, 2019",0103000020E610000001000000050000004AE5924FB4805CC063B48EAA267B49404AE5924FB4805CC02963D751307B4940250E34FAAC805CC02963D751307B4940250E34FAAC805CC063B48EAA267B49404AE5924FB4805CC063B48EAA267B4940,56
11715,The Guardian North,arts,13,15,"June 19, 2019",0103000020E61000000100000005000000C850042791835CC09ECA0E9656854940C850042791835CC0A40689A3618549405616E01687835CC0A40689A3618549405616E01687835CC09ECA0E9656854940C850042791835CC09ECA0E9656854940,50
11716,Eighth Avenue Place East,arts,11,13,"June 15, 2019",0103000020E61000000100000005000000E7673403A6845CC0F0F55A75C2854940E7673403A6845CC0FE1D9B2ED58549409E78735D9D845CC0FE1D9B2ED58549409E78735D9D845CC0F0F55A75C2854940E7673403A6845CC0F0F55A75C2854940,46
11806,Southridge Place Apartments,arts,14,16,"June 32, 2019",0103000020E61000000100000005000000FF5FD09DBB845CC08D7E349C32804940FF5FD09DBB845CC02573D1353880494099FB3FE2B2845CC02573D1353880494099FB3FE2B2845CC08D7E349C32804940FF5FD09DBB845CC08D7E349C32804940,63
11810,Meadowlark Park Community Hall,beliefs,18,20,"June 24, 2019",0103000020E61000000100000005000000DE077B6EFC845CC092E7FA3E1C804940DE077B6EFC845CC07B0ACA7E27804940338573B2F9845CC07B0ACA7E27804940338573B2F9845CC092E7FA3E1C804940DE077B6EFC845CC092E7FA3E1C804940,55
11923,Mount Royal Lodge,beliefs,11,13,"June 29, 2019",0103000020E61000000100000005000000B9CC446C0B865CC0268458479F844940B9CC446C0B865CC00CC050D1A284494015191D9004865CC00CC050D1A284494015191D9004865CC0268458479F844940B9CC446C0B865CC0268458479F844940,60
11975,Clairmont Apartments,beliefs,12,14,"June 16, 2019",0103000020E610000001000000050000002788BA0FC0855CC0A9D08AB9B58449402788BA0FC0855CC0FB4CAC42B98449407C98BD6CBB855CC0FB4CAC42B98449407C98BD6CBB855CC0A9D08AB9B58449402788BA0FC0855CC0A9D08AB9B5844940,47
12016,Katriina,social,18,20,"June 29, 2019",0103000020E610000001000000050000006417563B54855CC00DC68844A18449406417563B54855CC088D5C4A7A5844940E9D907B44F855CC088D5C4A7A5844940E9D907B44F855CC00DC68844A18449406417563B54855CC00DC68844A1844940,60
12104,Highland Park Community Centre,dance,18,20,"June 22, 2019",0103000020E610000001000000050000005CF7A0B140845CC071395E81E88A49405CF7A0B140845CC0A348ADE6EF8A4940E21E4B1F3A845CC0A348ADE6EF8A4940E21E4B1F3A845CC071395E81E88A49405CF7A0B140845CC071395E81E88A4940,53
12147,Ribtor East,arts,8,10,"June 20, 2019",0103000020E610000001000000050000003EE367C89D835CC0D6FB32BD698549403EE367C89D835CC0B8BDEEBE748549401321BFC895835CC0B8BDEEBE748549401321BFC895835CC0D6FB32BD698549403EE367C89D835CC0D6FB32BD69854940,51
12246,FGL Sports IT Building,beliefs,15,17,"June 18, 2019",0103000020E61000000100000005000000924149DC3E835CC072AA10EA7D8B4940924149DC3E835CC04A57FA1A938B4940AD8FE2772E835CC04A57FA1A938B4940AD8FE2772E835CC072AA10EA7D8B4940924149DC3E835CC072AA10EA7D8B4940,49
12558,Westgate Community Centre,beliefs,18,20,"June 25, 2019",0103000020E61000000100000005000000686215CA1D8A5CC092808758B3854940686215CA1D8A5CC0A18BE145BA85494077251301188A5CC0A18BE145BA85494077251301188A5CC092808758B3854940686215CA1D8A5CC092808758B3854940,56
12509,Video Game Trader,arts,11,13,"June 14, 2019",0103000020E61000000100000005000000874D092D107F5CC073D53C47E4844940874D092D107F5CC0E15E99B7EA84494085F6A056077F5CC0E15E99B7EA84494085F6A056077F5CC073D53C47E4844940874D092D107F5CC073D53C47E4844940,45
12644,Marda Loop Centre,beliefs,14,16,"June 29, 2019",0103000020E61000000100000005000000E77E98CE18875CC0161406651A834940E77E98CE18875CC0EA20544E20834940631525D703875CC0EA20544E20834940631525D703875CC0161406651A834940E77E98CE18875CC0161406651A834940,60
12645,The Odeon,beliefs,16,18,"June 14, 2019",0103000020E610000001000000050000002A543717FF865CC09C4C8171158349402A543717FF865CC0F0CF566F1E8349404D38AA89F4865CC0F0CF566F1E8349404D38AA89F4865CC09C4C8171158349402A543717FF865CC09C4C817115834940,45
12676,Admission Booth,social,12,14,"June 25, 2019",0103000020E61000000100000005000000E1C50C9ED38A5CC08698A66329894940E1C50C9ED38A5CC04F09E3022B8949408E290E56D28A5CC04F09E3022B8949408E290E56D28A5CC08698A66329894940E1C50C9ED38A5CC08698A66329894940,56
12832,Calgary Stampede Park & Facility Services,social,11,13,"June 28, 2019",0103000020E610000001000000050000005743E21ECB825CC0A91B83A9C18349405743E21ECB825CC0C7C7DDD6CC83494079DC01E8C1825CC0C7C7DDD6CC83494079DC01E8C1825CC0A91B83A9C18349405743E21ECB825CC0A91B83A9C1834940,59
12778,Jim-Bows Archery Calgary,arts,14,16,"June 20, 2019",0103000020E610000001000000050000002C2EE98340835CC00B2D46B8248C49402C2EE98340835CC07D25EBCB2D8C494037F5262B2B835CC07D25EBCB2D8C494037F5262B2B835CC00B2D46B8248C49402C2EE98340835CC00B2D46B8248C4940,51
12779,Alberta Garment,dance,15,17,"June 18, 2019",0103000020E610000001000000050000002FF834272F835CC091FB0C5EAA8B49402FF834272F835CC0BAED8C00B88B4940C9BE750F1A835CC0BAED8C00B88B4940C9BE750F1A835CC091FB0C5EAA8B49402FF834272F835CC091FB0C5EAA8B4940,49
12923,Rundle Academy Elementary,dance,18,20,"June 11, 2019",0103000020E6100000010000000500000019879FA465865CC01574D602D681494019879FA465865CC0F579D67FE7814940D894D00259865CC0F579D67FE7814940D894D00259865CC01574D602D681494019879FA465865CC01574D602D6814940,42
12931,Inner City Brewing,social,18,20,"June 28, 2019",0103000020E61000000100000005000000BA6B09F920855CC054A5D2F47E854940BA6B09F920855CC06CF019E48985494004EB93371B855CC06CF019E48985494004EB93371B855CC054A5D2F47E854940BA6B09F920855CC054A5D2F47E854940,59
12951,W.R. Castell Building,beliefs,17,19,"June 22, 2019",0103000020E61000000100000005000000090D0E40B4835CC0318793EAF1854940090D0E40B4835CC0D1144BDB0986494084301235AC835CC0D1144BDB0986494084301235AC835CC0318793EAF1854940090D0E40B4835CC0318793EAF1854940,53
12975,The Continental - West Tower,arts,13,15,"June 26, 2019",0103000020E61000000100000005000000556EFD4F59855CC0AA3EA1E8CB854940556EFD4F59855CC06EB99FF8D68549406448049953855CC06EB99FF8D68549406448049953855CC0AA3EA1E8CB854940556EFD4F59855CC0AA3EA1E8CB854940,57
12996,Calgary Central Library,dance,18,20,"June 26, 2019",0103000020E6100000010000000500000095B146E28A835CC04CDD3AA4BD85494095B146E28A835CC00CE47E2CE9854940E3AA0DA97D835CC00CE47E2CE9854940E3AA0DA97D835CC04CDD3AA4BD85494095B146E28A835CC04CDD3AA4BD854940,57
12991,Redag Centre,social,17,19,"June 16, 2019",0103000020E61000000100000005000000257BDF5314845CC07FA31D37FC814940257BDF5314845CC0BB26A435068249402C83C53C06845CC0BB26A435068249402C83C53C06845CC07FA31D37FC814940257BDF5314845CC07FA31D37FC814940,47
13074,Merchants Bank Building,arts,13,15,"June 32, 2019",0103000020E6100000010000000500000085BAA35A1F845CC01C06F357C885494085BAA35A1F845CC03B9EE0ACD2854940628ED4311D845CC03B9EE0ACD2854940628ED4311D845CC01C06F357C885494085BAA35A1F845CC01C06F357C8854940,63
13157,Alura,arts,14,16,"June 31, 2019",0103000020E61000000100000005000000EB22E06BE3835CC057563FDB0F854940EB22E06BE3835CC01157CEDE1985494048895DDBDB835CC01157CEDE1985494048895DDBDB835CC057563FDB0F854940EB22E06BE3835CC057563FDB0F854940,62
13322,Venini Building,arts,18,20,"June 16, 2019",0103000020E61000000100000005000000856E409564845CC0125CF635DC854940856E409564845CC08F801B73E88549409F32480B61845CC08F801B73E88549409F32480B61845CC0125CF635DC854940856E409564845CC0125CF635DC854940,47
13324,River Run Group1,social,9,11,"June 26, 2019",0103000020E61000000100000005000000C027316365845CC044BEF0EFD8864940C027316365845CC053FD9474DE8649407D96E7C15D845CC053FD9474DE8649407D96E7C15D845CC044BEF0EFD8864940C027316365845CC044BEF0EFD8864940,57
13334,Eau Claire Estates C,beliefs,17,19,"June 21, 2019",0103000020E61000000100000005000000683AE05FA9845CC0E659492BBE864940683AE05FA9845CC0713ED065C58649401104238AA4845CC0713ED065C58649401104238AA4845CC0E659492BBE864940683AE05FA9845CC0E659492BBE864940,52
13374,Haultain House,arts,14,16,"June 26, 2019",0103000020E6100000010000000500000005CD9D4F53845CC0843584190985494005CD9D4F53845CC046A9CEB40E854940839B317150845CC046A9CEB40E854940839B317150845CC0843584190985494005CD9D4F53845CC08435841909854940,57
13400,Trump Garden,beliefs,12,14,"June 14, 2019",0103000020E610000001000000050000003959B44A7A845CC0EAB87592088549403959B44A7A845CC0AA20504711854940C9C3E7F376845CC0AA20504711854940C9C3E7F376845CC0EAB87592088549403959B44A7A845CC0EAB8759208854940,45
13420,The Park,dance,13,15,"June 16, 2019",0103000020E610000001000000050000003F19E3C36C845CC031E7BE41208549403F19E3C36C845CC0CAFE791A308549400399F8FE61845CC0CAFE791A308549400399F8FE61845CC031E7BE41208549403F19E3C36C845CC031E7BE4120854940,47
13436,Balmoral Manor,arts,13,15,"June 11, 2019",0103000020E61000000100000005000000BBF8911106845CC085A059C812854940BBF8911106845CC0F71CFDD41D854940C6AB0727FD835CC0F71CFDD41D854940C6AB0727FD835CC085A059C812854940BBF8911106845CC085A059C812854940,42
13464,Land of Lemurs,beliefs,17,19,"June 19, 2019",0103000020E610000001000000050000005C165D28AA815CC0AF25E4839E8549405C165D28AA815CC081FEE7D5A58549405DC6A8C6A6815CC081FEE7D5A58549405DC6A8C6A6815CC0AF25E4839E8549405C165D28AA815CC0AF25E4839E854940,50
13533,Exūd,beliefs,16,18,"June 23, 2019",0103000020E6100000010000000500000008399446F1845CC019A9F7544E85494008399446F1845CC0B1DF13EB548549409995928AEB845CC0B1DF13EB548549409995928AEB845CC019A9F7544E85494008399446F1845CC019A9F7544E854940,54
13552,Dr. Carl Safran Centre,arts,9,11,"June 23, 2019",0103000020E61000000100000005000000668286A350855CC07590D78349854940668286A350855CC034EC415255854940B16609D748855CC034EC415255854940B16609D748855CC07590D78349854940668286A350855CC07590D78349854940,54
13556,Plâce Cam-Hélène,beliefs,16,18,"June 15, 2019",0103000020E610000001000000050000009BBF531223855CC04E12A683508549409BBF531223855CC0F73DEAAF578549404B7DB4931C855CC0F73DEAAF578549404B7DB4931C855CC04E12A683508549409BBF531223855CC04E12A68350854940,46
13619,Full Gospel Church,arts,18,20,"June 11, 2019",0103000020E61000000100000005000000733678BA4E855CC00260E1C913854940733678BA4E855CC0F0CF566F1E854940724408D943855CC0F0CF566F1E854940724408D943855CC00260E1C913854940733678BA4E855CC00260E1C913854940,42
13538,Centro 733,dance,9,11,"June 29, 2019",0103000020E6100000010000000500000007FAFA100A855CC06DCE1CED1385494007FAFA100A855CC0F9A46EC21885494017C6CCF401855CC0F9A46EC21885494017C6CCF401855CC06DCE1CED1385494007FAFA100A855CC06DCE1CED13854940,60
13683,Nova,beliefs,10,12,"June 30, 2019",0103000020E610000001000000050000006717C2209F855CC0DCBEA2B6688549406717C2209F855CC048F4D7D072854940E23AC61597855CC048F4D7D072854940E23AC61597855CC0DCBEA2B6688549406717C2209F855CC0DCBEA2B668854940,61
13775,Premier Place private parking,dance,16,18,"June 28, 2019",0103000020E61000000100000005000000F94B8BFAA4855CC0F83999130F854940F94B8BFAA4855CC0A70EA8ED158549403879DB9692855CC0A70EA8ED158549403879DB9692855CC0F83999130F854940F94B8BFAA4855CC0F83999130F854940,59
13880,Terra del Sol,arts,12,14,"June 29, 2019",0103000020E61000000100000005000000C13E952ED8855CC03489D57A1A854940C13E952ED8855CC082A55FC724854940B8A8BB57D2855CC082A55FC724854940B8A8BB57D2855CC03489D57A1A854940C13E952ED8855CC03489D57A1A854940,60
13910,Currie Pump Station No. 8,arts,10,12,"June 22, 2019",0103000020E6100000010000000500000019E2FD5DC4875CC0A91611C5E482494019E2FD5DC4875CC0E7919AD1EA824940CF90E0FCBC875CC0E7919AD1EA824940CF90E0FCBC875CC0A91611C5E482494019E2FD5DC4875CC0A91611C5E4824940,53
13788,Manor House,beliefs,8,10,"June 15, 2019",0103000020E610000001000000050000009542C5DDC5855CC01DD83BED3A8549409542C5DDC5855CC0CCA6125443854940D3E58354C0855CC0CCA6125443854940D3E58354C0855CC01DD83BED3A8549409542C5DDC5855CC01DD83BED3A854940,46
14079,Mercedes-Benz Downtown Calgary Service & Parts,social,10,12,"June 12, 2019",0103000020E610000001000000050000006FAB0FDA61875CC03ED065C5CB8549406FAB0FDA61875CC048A30227DB8549401002F22554875CC048A30227DB8549401002F22554875CC03ED065C5CB8549406FAB0FDA61875CC03ED065C5CB854940,43
26186,Cl Marketing Inc (Permanently Closed),arts,9,11,"June 30, 2019",0103000020E610000001000000050000009213DCFECB7F5CC031202004898949409213DCFECB7F5CC07D2A02F797894940F8657AD3BE7F5CC07D2A02F797894940F8657AD3BE7F5CC031202004898949409213DCFECB7F5CC03120200489894940,61
14837,Canadian Tire,dance,14,16,"June 25, 2019",0103000020E610000001000000050000005A5BC2EBC4825CC0ED94B31C8D8D49405A5BC2EBC4825CC06B9A779CA28D4940E11D2AD7A5825CC06B9A779CA28D4940E11D2AD7A5825CC0ED94B31C8D8D49405A5BC2EBC4825CC0ED94B31C8D8D4940,56
15029,624 1 Ave NW,dance,17,19,"June 22, 2019",0103000020E6100000010000000500000052B5824BEC845CC0BAC0E5B16687494052B5824BEC845CC0F0106B9670874940D3DD7536E4845CC0F0106B9670874940D3DD7536E4845CC0BAC0E5B16687494052B5824BEC845CC0BAC0E5B166874940,53
16757,Taylor Family Digital Library,beliefs,8,10,"June 12, 2019",0103000020E61000000100000005000000541D72335C885CC026D98FB9D7894940541D72335C885CC003D0285DFA8949406534F27945885CC003D0285DFA8949406534F27945885CC026D98FB9D7894940541D72335C885CC026D98FB9D7894940,43
16994,The Italian Supermarket,social,8,10,"June 18, 2019",0103000020E610000001000000050000008E84C7C8A3835CC04A905BDDFB8849408E84C7C8A3835CC00513245B02894940818241889A835CC00513245B02894940818241889A835CC04A905BDDFB8849408E84C7C8A3835CC04A905BDDFB884940,49
17232,Prime Tune Shop,dance,13,15,"June 30, 2019",0103000020E6100000010000000500000018607A56AD885CC0BBA184F46F87494018607A56AD885CC053CA6B2574874940A35291AFA9885CC053CA6B2574874940A35291AFA9885CC0BBA184F46F87494018607A56AD885CC0BBA184F46F874940,61
17983,Siksika Nation,dance,17,19,"June 29, 2019",0103000020E61000000100000005000000EC562A03E2835CC0661C7E9296884940EC562A03E2835CC0964D6F35A1884940FBA6FADFDB835CC0964D6F35A1884940FBA6FADFDB835CC0661C7E9296884940EC562A03E2835CC0661C7E9296884940,60
18068,Philadelphia Assembly of God Church,arts,9,11,"June 15, 2019",0103000020E61000000100000005000000265BB807FC835CC0BDA8DDAF02894940265BB807FC835CC0B535221807894940FA1FAA3AF5835CC0B535221807894940FA1FAA3AF5835CC0BDA8DDAF02894940265BB807FC835CC0BDA8DDAF02894940,46
17599,Mainstreet,social,10,12,"June 28, 2019",0103000020E6100000010000000500000053D048DFFF855CC01C4DE438A688494053D048DFFF855CC0A3F034F4AA884940B7B17ED8F7855CC0A3F034F4AA884940B7B17ED8F7855CC01C4DE438A688494053D048DFFF855CC01C4DE438A6884940,59
18184,Shopper's Drug Mart,beliefs,17,19,"June 27, 2019",0103000020E61000000100000005000000602239F4717F5CC05FBD40FFF3844940602239F4717F5CC03469AE2E028549407465AB26637F5CC03469AE2E028549407465AB26637F5CC05FBD40FFF3844940602239F4717F5CC05FBD40FFF3844940,58
18221,Illichamann's Sausage Shop,beliefs,16,18,"June 32, 2019",0103000020E610000001000000050000000DE4349FCE7E5CC0AAB9DC60A88449400DE4349FCE7E5CC04FBE8F59AC84494057491A92C97E5CC04FBE8F59AC84494057491A92C97E5CC0AAB9DC60A88449400DE4349FCE7E5CC0AAB9DC60A8844940,63
18231,Hong Kong Food Market,arts,18,20,"June 17, 2019",0103000020E61000000100000005000000894160E5507F5CC04600DCD1A4844940894160E5507F5CC0C96B6F01B2844940BCA9EDCB3E7F5CC0C96B6F01B2844940BCA9EDCB3E7F5CC04600DCD1A4844940894160E5507F5CC04600DCD1A4844940,48
18230,Cash Money,social,13,15,"June 15, 2019",0103000020E610000001000000050000001D588E90017F5CC034F8567FDF8449401D588E90017F5CC0EF045669E6844940A9C6A6F0FB7E5CC0EF045669E6844940A9C6A6F0FB7E5CC034F8567FDF8449401D588E90017F5CC034F8567FDF844940,46
18636,OEB,beliefs,10,12,"June 19, 2019",0103000020E610000001000000050000001D7D27C176835CC0F3B688DE988749401D7D27C176835CC0F1BE85D09C874940F7D3DA8F6F835CC0F1BE85D09C874940F7D3DA8F6F835CC0F3B688DE988749401D7D27C176835CC0F3B688DE98874940,50
19060,Tao Qi Natural,dance,9,11,"June 21, 2019",0103000020E61000000100000005000000CE273CB283865CC08822EEFB81864940CE273CB283865CC080DD448886864940B8A9262D81865CC080DD448886864940B8A9262D81865CC08822EEFB81864940CE273CB283865CC08822EEFB81864940,52
19129,Anthonian Court,arts,16,18,"June 17, 2019",0103000020E610000001000000050000000486F6FB8F845CC010EE2994E08049400486F6FB8F845CC0605EDB36E7804940CE3E45C483845CC0605EDB36E7804940CE3E45C483845CC010EE2994E08049400486F6FB8F845CC010EE2994E0804940,48
19873,Chinook Auto Upholstery,dance,16,18,"June 12, 2019",0103000020E6100000010000000500000026D75E5507845CC05C131CA89D81494026D75E5507845CC086E3F90CA8814940E2CF4B2000845CC086E3F90CA8814940E2CF4B2000845CC05C131CA89D81494026D75E5507845CC05C131CA89D814940,43
19970,B,arts,12,14,"June 28, 2019",0103000020E61000000100000005000000629923D005885CC0D8F6D104E5884940629923D005885CC02BB0B618F2884940CB62073AFF875CC02BB0B618F2884940CB62073AFF875CC0D8F6D104E5884940629923D005885CC0D8F6D104E5884940,59
20452,Astra Automotive,social,9,11,"June 26, 2019",0103000020E610000001000000050000005DFDD8243F845CC0C888FA134B8049405DFDD8243F845CC07F1244824E804940D6E0229C3B845CC07F1244824E804940D6E0229C3B845CC0C888FA134B8049405DFDD8243F845CC0C888FA134B804940,57
20724,Fifteen 15,beliefs,12,14,"June 19, 2019",0103000020E61000000100000005000000ED9689C7EA855CC002DB1C42F0844940ED9689C7EA855CC05C5DA9C2FA844940942EA292DF855CC05C5DA9C2FA844940942EA292DF855CC002DB1C42F0844940ED9689C7EA855CC002DB1C42F0844940,50
21988,Spring Gardens Building D,social,17,19,"June 29, 2019",0103000020E61000000100000005000000BBCE2B43C1825CC0572F75464A8B4940BBCE2B43C1825CC0648A8395548B494042864490B9825CC0648A8395548B494042864490B9825CC0572F75464A8B4940BBCE2B43C1825CC0572F75464A8B4940,60
21984,Spring Gardens Building B,social,18,20,"June 26, 2019",0103000020E6100000010000000500000001F1040CDC825CC05559CAE8368B494001F1040CDC825CC00FFE34A4408B4940069FE6E4C5825CC00FFE34A4408B4940069FE6E4C5825CC05559CAE8368B494001F1040CDC825CC05559CAE8368B4940,57
22186,ATCO Commercial Centre 2,social,13,15,"June 21, 2019",0103000020E61000000100000005000000EDFC91D8A4875CC0BF87A647AE804940EDFC91D8A4875CC0F44AFECCC5804940006B7AF596875CC0F44AFECCC5804940006B7AF596875CC0BF87A647AE804940EDFC91D8A4875CC0BF87A647AE804940,52
22333,Officers' Mess (J5),social,10,12,"June 13, 2019",0103000020E610000001000000050000009C64501237885CC0B140AA17328249409C64501237885CC01C42959A3D824940553CE41C2B885CC01C42959A3D824940553CE41C2B885CC0B140AA17328249409C64501237885CC0B140AA1732824940,44
22421,Century 21 Bamber Realty,social,10,12,"June 27, 2019",0103000020E6100000010000000500000038C8DA954C865CC0E95212C8DB84494038C8DA954C865CC04529C69EE2844940D617AEB346865CC04529C69EE2844940D617AEB346865CC0E95212C8DB84494038C8DA954C865CC0E95212C8DB844940,58
22451,Lakeview Baptist Church,social,11,13,"June 20, 2019",0103000020E610000001000000050000003763E2A0CE885CC0116A2B9BDE8049403763E2A0CE885CC0AC4BD75DEA804940F581E49DC3885CC0AC4BD75DEA804940F581E49DC3885CC0116A2B9BDE8049403763E2A0CE885CC0116A2B9BDE804940,51
22481,King Edward Hotel,beliefs,11,13,"June 29, 2019",0103000020E61000000100000005000000A420D3356E835CC0F480C355AF854940A420D3356E835CC0479C0425BB8549404CB6CBC86A835CC0479C0425BB8549404CB6CBC86A835CC0F480C355AF854940A420D3356E835CC0F480C355AF854940,60
22799,Riverfront Condos Element,beliefs,14,16,"June 21, 2019",0103000020E61000000100000005000000F25B19F9E1835CC010768A5583864940F25B19F9E1835CC0C0362C57898649402A6D16D4DC835CC0C0362C57898649402A6D16D4DC835CC010768A5583864940F25B19F9E1835CC010768A5583864940,52
23120,SWC Specialty Wire & Cable Inc.,arts,12,14,"June 13, 2019",0103000020E6100000010000000500000008E9842BFB7E5CC018C3E62D687F494008E9842BFB7E5CC07D52921A7F7F4940F86C1D1CEC7E5CC07D52921A7F7F4940F86C1D1CEC7E5CC018C3E62D687F494008E9842BFB7E5CC018C3E62D687F4940,44
23614,Kappa Sigma Fraternity Calgary,arts,10,12,"June 29, 2019",0103000020E61000000100000005000000A6CE48290D875CC002EA72EF86894940A6CE48290D875CC09CA2C8FF898949408A65E9F909875CC09CA2C8FF898949408A65E9F909875CC002EA72EF86894940A6CE48290D875CC002EA72EF86894940,60
23854,Liberty Tax,beliefs,18,20,"June 29, 2019",0103000020E61000000100000005000000F60B76C336895CC00AFBD1CB838C4940F60B76C336895CC0B6245179858C4940D355702E34895CC0B6245179858C4940D355702E34895CC00AFBD1CB838C4940F60B76C336895CC00AFBD1CB838C4940,60
24420,Nanalysis Corp,social,14,16,"June 11, 2019",0103000020E610000001000000050000005077F93141835CC0608CED5AE78B49405077F93141835CC0B9AC1D20F38B49406D3CD86237835CC0B9AC1D20F38B49406D3CD86237835CC0608CED5AE78B49405077F93141835CC0608CED5AE78B4940,42
24436,A&J Auto Repair,beliefs,9,11,"June 24, 2019",0103000020E610000001000000050000006CC0D65BB9835CC006C94CB38A8B49406CC0D65BB9835CC0CCED5EEE938B4940AA32E774B4835CC0CCED5EEE938B4940AA32E774B4835CC006C94CB38A8B49406CC0D65BB9835CC006C94CB38A8B4940,55
24438,NAPA Autopro-C.N. Auto Repair Ltd,dance,15,17,"June 31, 2019",0103000020E6100000010000000500000056FB2AAFCB835CC0738BAF2C878B494056FB2AAFCB835CC00F030242908B49409450FA42C8835CC00F030242908B49409450FA42C8835CC0738BAF2C878B494056FB2AAFCB835CC0738BAF2C878B4940,62
24444,41st Auto,dance,14,16,"June 25, 2019",0103000020E61000000100000005000000E83A4327BA835CC0A0336953758B4940E83A4327BA835CC0011D41857E8B4940AB24B20FB2835CC0011D41857E8B4940AB24B20FB2835CC0A0336953758B4940E83A4327BA835CC0A0336953758B4940,56
25612,RBC Royal Bank,dance,9,11,"June 19, 2019",0103000020E61000000100000005000000962EB3BEB77F5CC0BBA35A9FCD884940962EB3BEB77F5CC0E7F5717ED48849400AB48531B37F5CC0E7F5717ED48849400AB48531B37F5CC0BBA35A9FCD884940962EB3BEB77F5CC0BBA35A9FCD884940,50
26166,LifeMark Sunridge,social,12,14,"June 11, 2019",0103000020E610000001000000050000007FC6E0BC937F5CC0C57F70F4E78849407FC6E0BC937F5CC037CC86EB07894940F2E9B12D837F5CC037CC86EB07894940F2E9B12D837F5CC0C57F70F4E78849407FC6E0BC937F5CC0C57F70F4E7884940,42
26171,Schneider Electric,arts,15,17,"June 32, 2019",0103000020E610000001000000050000006CB64D4C727F5CC025862EF2FC8849406CB64D4C727F5CC0AD026B8B21894940B6B3F9C9627F5CC0AD026B8B21894940B6B3F9C9627F5CC025862EF2FC8849406CB64D4C727F5CC025862EF2FC884940,63
26198,Shark Club Calgary North,arts,18,20,"June 28, 2019",0103000020E6100000010000000500000078C4D78D2D805CC01FE7470DB789494078C4D78D2D805CC06347E350BF89494015FDA19927805CC06347E350BF89494015FDA19927805CC01FE7470DB789494078C4D78D2D805CC01FE7470DB7894940,59
27597,The Yellow Warehouse,dance,12,14,"June 22, 2019",0103000020E61000000100000005000000026D61CC4C825CC0790206EEE5844940026D61CC4C825CC0EEA87BAE0085494041BCAE5F30825CC0EEA87BAE0085494041BCAE5F30825CC0790206EEE5844940026D61CC4C825CC0790206EEE5844940,53
27596,Bates Electric Welding Building,dance,10,12,"June 31, 2019",0103000020E61000000100000005000000728A8EE4F2815CC06A1904B1C7844940728A8EE4F2815CC0C34DA14ED4844940CEFE40B9ED815CC0C34DA14ED4844940CEFE40B9ED815CC06A1904B1C7844940728A8EE4F2815CC06A1904B1C7844940,62
28103,Ezra on Riley Park,dance,11,13,"June 28, 2019",0103000020E61000000100000005000000DCDAC2F3D2855CC0A60FB80952874940DCDAC2F3D2855CC04281D2AB5C874940764E5887C8855CC04281D2AB5C874940764E5887C8855CC0A60FB80952874940DCDAC2F3D2855CC0A60FB80952874940,59
29583,301,beliefs,18,20,"June 31, 2019",0103000020E61000000100000005000000C19D55B057845CC079AAE8B413884940C19D55B057845CC047B87F1B1888494093533BC354845CC047B87F1B1888494093533BC354845CC079AAE8B413884940C19D55B057845CC079AAE8B413884940,62
31962,CapCom Group,social,12,14,"June 14, 2019",0103000020E61000000100000005000000F48189E450875CC0E14D6D5FF6884940F48189E450875CC0E59CD843FB8849409D4830D54C875CC0E59CD843FB8849409D4830D54C875CC0E14D6D5FF6884940F48189E450875CC0E14D6D5FF6884940,45
