id,name,type,start_time,finish_time,event_date,st_envelope,date_number
6407,106A 10 Street NW,beliefs,16,18,"June 17, 2019",0103000020E61000000100000005000000C04AF4E87C855CC03F822C55B3864940C04AF4E87C855CC086425FD5B4864940453BB88578855CC086425FD5B4864940453BB88578855CC03F822C55B3864940C04AF4E87C855CC03F822C55B3864940,48
6417,ATCO Gas,arts,12,14,"June 14, 2019",0103000020E61000000100000005000000EFC8586DFE8C5CC05F2BFC7497904940EFC8586DFE8C5CC01FF23BF2AC90494036E50AEFF28C5CC01FF23BF2AC90494036E50AEFF28C5CC05F2BFC7497904940EFC8586DFE8C5CC05F2BFC7497904940,45
6539,Fountain Tire,social,11,13,"June 31, 2019",0103000020E61000000100000005000000D56C2FB319895CC0354069A8518C4940D56C2FB319895CC0FD8A9015578C494045B7031A11895CC0FD8A9015578C494045B7031A11895CC0354069A8518C4940D56C2FB319895CC0354069A8518C4940,62
6589,East Calgary Health Centre,dance,14,16,"June 11, 2019",0103000020E610000001000000050000009ED32CD0EE7D5CC07D11233ABA8549409ED32CD0EE7D5CC0E9465854C4854940E774B405DF7D5CC0E9465854C4854940E774B405DF7D5CC07D11233ABA8549409ED32CD0EE7D5CC07D11233ABA854940,42
6590,Calgary Public Library - Forest Lawn,social,8,10,"June 22, 2019",0103000020E610000001000000050000009E510482CA7D5CC0E4FCA8E1B68549409E510482CA7D5CC04AA3B899C08549402C2B4D4AC17D5CC04AA3B899C08549402C2B4D4AC17D5CC0E4FCA8E1B68549409E510482CA7D5CC0E4FCA8E1B6854940,53
6634,Wendy's,social,10,12,"June 21, 2019",0103000020E610000001000000050000008CAD56DCEE7F5CC0CF55A98F768A49408CAD56DCEE7F5CC0848BCBA77D8A49404683CAAEEA7F5CC0848BCBA77D8A49404683CAAEEA7F5CC0CF55A98F768A49408CAD56DCEE7F5CC0CF55A98F768A4940,52
6916,Janice McTighe Centre,beliefs,16,18,"June 32, 2019",0103000020E6100000010000000500000003F6871C91805CC0431A1538D988494003F6871C91805CC07B93F0CEEB884940878C47A984805CC07B93F0CEEB884940878C47A984805CC0431A1538D988494003F6871C91805CC0431A1538D9884940,63
7211,Jiffy Lube,arts,13,15,"June 27, 2019",0103000020E61000000100000005000000C498F4F752885CC0371EC76A4E954940C498F4F752885CC028E89BD953954940496F13494F885CC028E89BD953954940496F13494F885CC0371EC76A4E954940C498F4F752885CC0371EC76A4E954940,58
7243,No Frills,arts,11,13,"June 25, 2019",0103000020E61000000100000005000000F142DF82117E5CC027C11BD2A8844940F142DF82117E5CC0560042DAB58449401C2444F9027E5CC0560042DAB58449401C2444F9027E5CC027C11BD2A8844940F142DF82117E5CC027C11BD2A8844940,56
7365,Royal View Apartment,social,10,12,"June 16, 2019",0103000020E6100000010000000500000096C50E74FE855CC019E9A0A6F184494096C50E74FE855CC02ECBD765F8844940051E73F9EA855CC02ECBD765F8844940051E73F9EA855CC019E9A0A6F184494096C50E74FE855CC019E9A0A6F1844940,47
7371,Brenton Manor,arts,11,13,"June 18, 2019",0103000020E61000000100000005000000447463D5FB855CC03DDD2F551F854940447463D5FB855CC07B5281EE268549400494E1D3F7855CC07B5281EE268549400494E1D3F7855CC03DDD2F551F854940447463D5FB855CC03DDD2F551F854940,49
7411,Centennial House,social,14,16,"June 25, 2019",0103000020E6100000010000000500000087EA9C5555855CC0DFB4CF190785494087EA9C5555855CC0293A37120D8549409C5901744E855CC0293A37120D8549409C5901744E855CC0DFB4CF190785494087EA9C5555855CC0DFB4CF1907854940,56
7420,Hardwood House,arts,14,16,"June 16, 2019",0103000020E6100000010000000500000067A9ABF188855CC0951007640A85494067A9ABF188855CC0D44911740F8549401000C1C183855CC0D44911740F8549401000C1C183855CC0951007640A85494067A9ABF188855CC0951007640A854940,47
7440,Holiday Inn Express Calgary,arts,8,10,"June 22, 2019",0103000020E610000001000000050000003FF1AD5978855CC0C33FB676EC8549403FF1AD5978855CC0C90567F0F78549407BA4C16D6D855CC0C90567F0F78549407BA4C16D6D855CC0C33FB676EC8549403FF1AD5978855CC0C33FB676EC854940,53
7458,Fire Station 2 (Beltline),beliefs,11,13,"June 20, 2019",0103000020E610000001000000050000007D40A03369855CC02F06C545A48549407D40A03369855CC054612294AD854940B0B4424761855CC054612294AD854940B0B4424761855CC02F06C545A48549407D40A03369855CC02F06C545A4854940,51
7659,North Hill Bottle Depot,beliefs,8,10,"June 13, 2019",0103000020E61000000100000005000000ACE122F774835CC03EDBB463348B4940ACE122F774835CC0D188E30A398B494055EDE41D71835CC0D188E30A398B494055EDE41D71835CC03EDBB463348B4940ACE122F774835CC03EDBB463348B4940,44
7693,Daniels Auto Sales,dance,13,15,"June 18, 2019",0103000020E61000000100000005000000AB54F59782835CC0C9E2A36A608B4940AB54F59782835CC0602D2DD9678B4940E4761ECB71835CC0602D2DD9678B4940E4761ECB71835CC0C9E2A36A608B4940AB54F59782835CC0C9E2A36A608B4940,49
7728,"Uncle Moe's Donair, Chicken, Falafel Inc",arts,8,10,"June 15, 2019",0103000020E6100000010000000500000091D442C964835CC0AD1809C8F28B494091D442C964835CC02909E46D008C49409A057F645F835CC02909E46D008C49409A057F645F835CC0AD1809C8F28B494091D442C964835CC0AD1809C8F28B4940,46
7749,A2,beliefs,17,19,"June 22, 2019",0103000020E610000001000000050000009B9141EEA2875CC08E61A989998249409B9141EEA2875CC04EF79562A282494007962364A0875CC04EF79562A282494007962364A0875CC08E61A989998249409B9141EEA2875CC08E61A98999824940,53
7789,Kilian International Design,arts,11,13,"June 15, 2019",0103000020E61000000100000005000000534953F38B855CC0DB1324B6BB864940534953F38B855CC0204CE548C28649405A29047289855CC0204CE548C28649405A29047289855CC0DB1324B6BB864940534953F38B855CC0DB1324B6BB864940,46
8097,Bow Claire Apartments,dance,12,14,"June 11, 2019",0103000020E6100000010000000500000074DEB53AEF845CC0769E1D15A486494074DEB53AEF845CC0FBBF3456AC864940121DB8B9E7845CC0FBBF3456AC864940121DB8B9E7845CC0769E1D15A486494074DEB53AEF845CC0769E1D15A4864940,42
7913,ATB Financial,dance,8,10,"June 18, 2019",0103000020E61000000100000005000000F1FDC34C917C5CC03A94A12AA68F4940F1FDC34C917C5CC0B8205B96AF8F4940C4712A638D7C5CC0B8205B96AF8F4940C4712A638D7C5CC03A94A12AA68F4940F1FDC34C917C5CC03A94A12AA68F4940,49
8010,Mayfair Care Centre,arts,17,19,"June 21, 2019",0103000020E61000000100000005000000ECCA1DEC03865CC0F15E5A796E7D4940ECCA1DEC03865CC01C52561D837D4940CF66D5E7EA855CC01C52561D837D4940CF66D5E7EA855CC0F15E5A796E7D4940ECCA1DEC03865CC0F15E5A796E7D4940,52
7959,Stan Grad Centre,dance,11,13,"June 27, 2019",0103000020E61000000100000005000000A82C5448C3855CC0FA8B8F053B884940A82C5448C3855CC0BA1050864F8849409188DF03AA855CC0BA1050864F8849409188DF03AA855CC0FA8B8F053B884940A82C5448C3855CC0FA8B8F053B884940,58
8148,Carriage Shed,arts,17,19,"June 21, 2019",0103000020E610000001000000050000003C5FFDE9D0865CC08A0FA26B157E49403C5FFDE9D0865CC036954561177E49408470BB86CF865CC036954561177E49408470BB86CF865CC08A0FA26B157E49403C5FFDE9D0865CC08A0FA26B157E4940,52
8188,"Fire Station 13 (Airport, YYC)",arts,15,17,"June 19, 2019",0103000020E610000001000000050000009D0C33D9E4805CC018AD48F1968F49409D0C33D9E4805CC013F9895EA18F494046D9113DDF805CC013F9895EA18F494046D9113DDF805CC018AD48F1968F49409D0C33D9E4805CC018AD48F1968F4940,50
8372,Monarch Beauty Supply,beliefs,9,11,"June 17, 2019",0103000020E610000001000000050000000CE5E901187D5CC054AA44D95B7E49400CE5E901187D5CC02DD736209D7E4940FEF0F3DF037D5CC02DD736209D7E4940FEF0F3DF037D5CC054AA44D95B7E49400CE5E901187D5CC054AA44D95B7E4940,48
8664,Pump House,dance,8,10,"June 14, 2019",0103000020E61000000100000005000000D98E4E0240835CC03C4ED1915C784940D98E4E0240835CC0E7D374875E78494069F349383E835CC0E7D374875E78494069F349383E835CC03C4ED1915C784940D98E4E0240835CC03C4ED1915C784940,45
8741,Calgary Canoe Club,arts,11,13,"June 20, 2019",0103000020E6100000010000000500000061623DFF87875CC0FDC68D113F7E494061623DFF87875CC0BB1CC06C4C7E49407265F5B37D875CC0BB1CC06C4C7E49407265F5B37D875CC0FDC68D113F7E494061623DFF87875CC0FDC68D113F7E4940,51
8746,Rouleau South,arts,9,11,"June 22, 2019",0103000020E6100000010000000500000040D01B3831845CC098D3AFBECB83494040D01B3831845CC029A380A3D383494050B05AF429845CC029A380A3D383494050B05AF429845CC098D3AFBECB83494040D01B3831845CC098D3AFBECB834940,53
8780,A1,arts,18,20,"June 19, 2019",0103000020E610000001000000050000007189C855518B5CC05F0DABD3DC8E49407189C855518B5CC038FF0AF4E48E494050DF32A74B8B5CC038FF0AF4E48E494050DF32A74B8B5CC05F0DABD3DC8E49407189C855518B5CC05F0DABD3DC8E4940,50
8782,A3,dance,15,17,"June 25, 2019",0103000020E610000001000000050000007FB9BB734D8B5CC0F4FDD478E98E49407FB9BB734D8B5CC007921C55F28E49406A78C432478B5CC007921C55F28E49406A78C432478B5CC0F4FDD478E98E49407FB9BB734D8B5CC0F4FDD478E98E4940,56
8794,F1,arts,8,10,"June 11, 2019",0103000020E6100000010000000500000043A78C24668B5CC066C11FD9B78E494043A78C24668B5CC06F23AF18BF8E494052F75C01608B5CC06F23AF18BF8E494052F75C01608B5CC066C11FD9B78E494043A78C24668B5CC066C11FD9B78E4940,42
9350,Edelweiss Village,dance,8,10,"June 20, 2019",0103000020E6100000010000000500000073F1B73DC1865CC0CD5A0A48FB88494073F1B73DC1865CC0995C31C8028949403A19C16BBC865CC0995C31C8028949403A19C16BBC865CC0CD5A0A48FB88494073F1B73DC1865CC0CD5A0A48FB884940,51
9358,The Pint,arts,8,10,"June 29, 2019",0103000020E6100000010000000500000089731E5F0C865CC066BCADF4DA84494089731E5F0C865CC063145F48E2844940BA032B3D09865CC063145F48E2844940BA032B3D09865CC066BCADF4DA84494089731E5F0C865CC066BCADF4DA844940,60
9684,Washroom Shouldice Park,arts,17,19,"June 26, 2019",0103000020E610000001000000050000007A127DE3108B5CC09E85F35FD68949407A127DE3108B5CC0D28C45D3D989494046F185240E8B5CC0D28C45D3D989494046F185240E8B5CC09E85F35FD68949407A127DE3108B5CC09E85F35FD6894940,57
10033,Windsor Park Emergency Repsonse Station (Fire Station 11),social,16,18,"June 18, 2019",0103000020E6100000010000000500000033F389E18F845CC05F2BFC749780494033F389E18F845CC010858549A780494037F7FCD588845CC010858549A780494037F7FCD588845CC05F2BFC749780494033F389E18F845CC05F2BFC7497804940,49
10041,Fire Station 22 (Temple),dance,13,15,"June 30, 2019",0103000020E61000000100000005000000E0E1D1214B7D5CC083FC6CE4BA8B4940E0E1D1214B7D5CC0C54263DCC38B49407E344179447D5CC0C54263DCC38B49407E344179447D5CC083FC6CE4BA8B4940E0E1D1214B7D5CC083FC6CE4BA8B4940,61
10073,Field House,beliefs,15,17,"June 27, 2019",0103000020E61000000100000005000000F6D8F1BAD98A5CC0151DC9E53F894940F6D8F1BAD98A5CC0E44D7E8B4E8949407DE65196C68A5CC0E44D7E8B4E8949407DE65196C68A5CC0151DC9E53F894940F6D8F1BAD98A5CC0151DC9E53F894940,58
10415,The Pointe,arts,18,20,"June 32, 2019",0103000020E61000000100000005000000BD512B4C5F7B5CC0658EE55DF5844940BD512B4C5F7B5CC0C8EE02250585494017D3F13D487B5CC0C8EE02250585494017D3F13D487B5CC0658EE55DF5844940BD512B4C5F7B5CC0658EE55DF5844940,63
11165,TD Canada Trust,social,9,11,"June 25, 2019",0103000020E610000001000000050000004AE5924FB4805CC063B48EAA267B49404AE5924FB4805CC02963D751307B4940250E34FAAC805CC02963D751307B4940250E34FAAC805CC063B48EAA267B49404AE5924FB4805CC063B48EAA267B4940,56
11406,Husky Cardlock,beliefs,8,10,"June 12, 2019",0103000020E61000000100000005000000BCF8ECCA787D5CC0FBF2B85E897A4940BCF8ECCA787D5CC06BD03C258C7A49403D4FF2D9707D5CC06BD03C258C7A49403D4FF2D9707D5CC0FBF2B85E897A4940BCF8ECCA787D5CC0FBF2B85E897A4940,43
11689,Bow Crest Care Centre,social,17,19,"June 19, 2019",0103000020E61000000100000005000000E6F16A6F268B5CC06621F076738A4940E6F16A6F268B5CC0856C6AEA868A49409FF474641B8B5CC0856C6AEA868A49409FF474641B8B5CC06621F076738A4940E6F16A6F268B5CC06621F076738A4940,50
11690,Elmwood Court (Silvera for Seniors),social,18,20,"June 28, 2019",0103000020E610000001000000050000007E1CCD91958B5CC02B7F6374E58A49407E1CCD91958B5CC050ACAE9EEE8A494075E5B33C8F8B5CC050ACAE9EEE8A494075E5B33C8F8B5CC02B7F6374E58A49407E1CCD91958B5CC02B7F6374E58A4940,59
11715,The Guardian North,arts,13,15,"June 19, 2019",0103000020E61000000100000005000000C850042791835CC09ECA0E9656854940C850042791835CC0A40689A3618549405616E01687835CC0A40689A3618549405616E01687835CC09ECA0E9656854940C850042791835CC09ECA0E9656854940,50
11716,Eighth Avenue Place East,arts,11,13,"June 15, 2019",0103000020E61000000100000005000000E7673403A6845CC0F0F55A75C2854940E7673403A6845CC0FE1D9B2ED58549409E78735D9D845CC0FE1D9B2ED58549409E78735D9D845CC0F0F55A75C2854940E7673403A6845CC0F0F55A75C2854940,46
11806,Southridge Place Apartments,arts,14,16,"June 32, 2019",0103000020E61000000100000005000000FF5FD09DBB845CC08D7E349C32804940FF5FD09DBB845CC02573D1353880494099FB3FE2B2845CC02573D1353880494099FB3FE2B2845CC08D7E349C32804940FF5FD09DBB845CC08D7E349C32804940,63
11810,Meadowlark Park Community Hall,beliefs,18,20,"June 24, 2019",0103000020E61000000100000005000000DE077B6EFC845CC092E7FA3E1C804940DE077B6EFC845CC07B0ACA7E27804940338573B2F9845CC07B0ACA7E27804940338573B2F9845CC092E7FA3E1C804940DE077B6EFC845CC092E7FA3E1C804940,55
11765,First Calgary Financial,beliefs,8,10,"June 18, 2019",0103000020E61000000100000005000000564ACFF4927C5CC098A839D44A8E4940564ACFF4927C5CC02A98E777508E4940A6BADB508C7C5CC02A98E777508E4940A6BADB508C7C5CC098A839D44A8E4940564ACFF4927C5CC098A839D44A8E4940,49
11923,Mount Royal Lodge,beliefs,11,13,"June 29, 2019",0103000020E61000000100000005000000B9CC446C0B865CC0268458479F844940B9CC446C0B865CC00CC050D1A284494015191D9004865CC00CC050D1A284494015191D9004865CC0268458479F844940B9CC446C0B865CC0268458479F844940,60
11975,Clairmont Apartments,beliefs,12,14,"June 16, 2019",0103000020E610000001000000050000002788BA0FC0855CC0A9D08AB9B58449402788BA0FC0855CC0FB4CAC42B98449407C98BD6CBB855CC0FB4CAC42B98449407C98BD6CBB855CC0A9D08AB9B58449402788BA0FC0855CC0A9D08AB9B5844940,47
12016,Katriina,social,18,20,"June 29, 2019",0103000020E610000001000000050000006417563B54855CC00DC68844A18449406417563B54855CC088D5C4A7A5844940E9D907B44F855CC088D5C4A7A5844940E9D907B44F855CC00DC68844A18449406417563B54855CC00DC68844A1844940,60
12104,Highland Park Community Centre,dance,18,20,"June 22, 2019",0103000020E610000001000000050000005CF7A0B140845CC071395E81E88A49405CF7A0B140845CC0A348ADE6EF8A4940E21E4B1F3A845CC0A348ADE6EF8A4940E21E4B1F3A845CC071395E81E88A49405CF7A0B140845CC071395E81E88A4940,53
12147,Ribtor East,arts,8,10,"June 20, 2019",0103000020E610000001000000050000003EE367C89D835CC0D6FB32BD698549403EE367C89D835CC0B8BDEEBE748549401321BFC895835CC0B8BDEEBE748549401321BFC895835CC0D6FB32BD698549403EE367C89D835CC0D6FB32BD69854940,51
12246,FGL Sports IT Building,beliefs,15,17,"June 18, 2019",0103000020E61000000100000005000000924149DC3E835CC072AA10EA7D8B4940924149DC3E835CC04A57FA1A938B4940AD8FE2772E835CC04A57FA1A938B4940AD8FE2772E835CC072AA10EA7D8B4940924149DC3E835CC072AA10EA7D8B4940,49
12279,Midnapore Professional Building,dance,10,12,"June 22, 2019",0103000020E61000000100000005000000E1849DBD0E845CC0EC055559CA744940E1849DBD0E845CC0BC708C09D67449409F4A17AC02845CC0BC708C09D67449409F4A17AC02845CC0EC055559CA744940E1849DBD0E845CC0EC055559CA744940,53
12282,Artek Dental Care,beliefs,10,12,"June 13, 2019",0103000020E6100000010000000500000036678EF609845CC0BEA3C6849874494036678EF609845CC0153C855CA97449403510262001845CC0153C855CA97449403510262001845CC0BEA3C6849874494036678EF609845CC0BEA3C68498744940,44
12287,Knexions Church,arts,8,10,"June 14, 2019",0103000020E61000000100000005000000B8FF6DBBF5835CC00CA36A0597744940B8FF6DBBF5835CC0ED6C23F9A574494082CC295CEA835CC0ED6C23F9A574494082CC295CEA835CC00CA36A0597744940B8FF6DBBF5835CC00CA36A0597744940,45
12558,Westgate Community Centre,beliefs,18,20,"June 25, 2019",0103000020E61000000100000005000000686215CA1D8A5CC092808758B3854940686215CA1D8A5CC0A18BE145BA85494077251301188A5CC0A18BE145BA85494077251301188A5CC092808758B3854940686215CA1D8A5CC092808758B3854940,56
12565,St Paul's Anglican Church,beliefs,11,13,"June 20, 2019",0103000020E6100000010000000500000010406A1327835CC0084A1B58D873494010406A1327835CC0FD344987E27349402C5B35191F835CC0FD344987E27349402C5B35191F835CC0084A1B58D873494010406A1327835CC0084A1B58D8734940,51
12509,Video Game Trader,arts,11,13,"June 14, 2019",0103000020E61000000100000005000000874D092D107F5CC073D53C47E4844940874D092D107F5CC0E15E99B7EA84494085F6A056077F5CC0E15E99B7EA84494085F6A056077F5CC073D53C47E4844940874D092D107F5CC073D53C47E4844940,45
12644,Marda Loop Centre,beliefs,14,16,"June 29, 2019",0103000020E61000000100000005000000E77E98CE18875CC0161406651A834940E77E98CE18875CC0EA20544E20834940631525D703875CC0EA20544E20834940631525D703875CC0161406651A834940E77E98CE18875CC0161406651A834940,60
12645,The Odeon,beliefs,16,18,"June 14, 2019",0103000020E610000001000000050000002A543717FF865CC09C4C8171158349402A543717FF865CC0F0CF566F1E8349404D38AA89F4865CC0F0CF566F1E8349404D38AA89F4865CC09C4C8171158349402A543717FF865CC09C4C817115834940,45
12676,Admission Booth,social,12,14,"June 25, 2019",0103000020E61000000100000005000000E1C50C9ED38A5CC08698A66329894940E1C50C9ED38A5CC04F09E3022B8949408E290E56D28A5CC04F09E3022B8949408E290E56D28A5CC08698A66329894940E1C50C9ED38A5CC08698A66329894940,56
12698,The Gala,social,9,11,"June 17, 2019",0103000020E6100000010000000500000058271D9BD37B5CC063BE7273E084494058271D9BD37B5CC007921C55F2844940A818E76FC27B5CC007921C55F2844940A818E76FC27B5CC063BE7273E084494058271D9BD37B5CC063BE7273E0844940,48
12713,Telus Ogden Exchange,dance,8,10,"June 23, 2019",0103000020E61000000100000005000000272D019D6E7E5CC05EF2E43F497C4940272D019D6E7E5CC042F45ABF4F7C4940C5B01E52677E5CC042F45ABF4F7C4940C5B01E52677E5CC05EF2E43F497C4940272D019D6E7E5CC05EF2E43F497C4940,54
12717,Telus Harvest Hills Exchange,dance,9,11,"June 12, 2019",0103000020E610000001000000050000000EFA2D9512845CC0D87047EE9F9349400EFA2D9512845CC076285481A4934940F9E3AC3E0D845CC076285481A4934940F9E3AC3E0D845CC0D87047EE9F9349400EFA2D9512845CC0D87047EE9F934940,43
12715,Telus Shawnessy Exchange,dance,11,13,"June 27, 2019",0103000020E61000000100000005000000CFA51364DF845CC01F69CB14CE734940CFA51364DF845CC09D37047DD873494015FB7035D7845CC09D37047DD873494015FB7035D7845CC01F69CB14CE734940CFA51364DF845CC01F69CB14CE734940,58
12832,Calgary Stampede Park & Facility Services,social,11,13,"June 28, 2019",0103000020E610000001000000050000005743E21ECB825CC0A91B83A9C18349405743E21ECB825CC0C7C7DDD6CC83494079DC01E8C1825CC0C7C7DDD6CC83494079DC01E8C1825CC0A91B83A9C18349405743E21ECB825CC0A91B83A9C1834940,59
12778,Jim-Bows Archery Calgary,arts,14,16,"June 20, 2019",0103000020E610000001000000050000002C2EE98340835CC00B2D46B8248C49402C2EE98340835CC07D25EBCB2D8C494037F5262B2B835CC07D25EBCB2D8C494037F5262B2B835CC00B2D46B8248C49402C2EE98340835CC00B2D46B8248C4940,51
12779,Alberta Garment,dance,15,17,"June 18, 2019",0103000020E610000001000000050000002FF834272F835CC091FB0C5EAA8B49402FF834272F835CC0BAED8C00B88B4940C9BE750F1A835CC0BAED8C00B88B4940C9BE750F1A835CC091FB0C5EAA8B49402FF834272F835CC091FB0C5EAA8B4940,49
12923,Rundle Academy Elementary,dance,18,20,"June 11, 2019",0103000020E6100000010000000500000019879FA465865CC01574D602D681494019879FA465865CC0F579D67FE7814940D894D00259865CC0F579D67FE7814940D894D00259865CC01574D602D681494019879FA465865CC01574D602D6814940,42
12931,Inner City Brewing,social,18,20,"June 28, 2019",0103000020E61000000100000005000000BA6B09F920855CC054A5D2F47E854940BA6B09F920855CC06CF019E48985494004EB93371B855CC06CF019E48985494004EB93371B855CC054A5D2F47E854940BA6B09F920855CC054A5D2F47E854940,59
12951,W.R. Castell Building,beliefs,17,19,"June 22, 2019",0103000020E61000000100000005000000090D0E40B4835CC0318793EAF1854940090D0E40B4835CC0D1144BDB0986494084301235AC835CC0D1144BDB0986494084301235AC835CC0318793EAF1854940090D0E40B4835CC0318793EAF1854940,53
12975,The Continental - West Tower,arts,13,15,"June 26, 2019",0103000020E61000000100000005000000556EFD4F59855CC0AA3EA1E8CB854940556EFD4F59855CC06EB99FF8D68549406448049953855CC06EB99FF8D68549406448049953855CC0AA3EA1E8CB854940556EFD4F59855CC0AA3EA1E8CB854940,57
12996,Calgary Central Library,dance,18,20,"June 26, 2019",0103000020E6100000010000000500000095B146E28A835CC04CDD3AA4BD85494095B146E28A835CC00CE47E2CE9854940E3AA0DA97D835CC00CE47E2CE9854940E3AA0DA97D835CC04CDD3AA4BD85494095B146E28A835CC04CDD3AA4BD854940,57
12991,Redag Centre,social,17,19,"June 16, 2019",0103000020E61000000100000005000000257BDF5314845CC07FA31D37FC814940257BDF5314845CC0BB26A435068249402C83C53C06845CC0BB26A435068249402C83C53C06845CC07FA31D37FC814940257BDF5314845CC07FA31D37FC814940,47
13074,Merchants Bank Building,arts,13,15,"June 32, 2019",0103000020E6100000010000000500000085BAA35A1F845CC01C06F357C885494085BAA35A1F845CC03B9EE0ACD2854940628ED4311D845CC03B9EE0ACD2854940628ED4311D845CC01C06F357C885494085BAA35A1F845CC01C06F357C8854940,63
13157,Alura,arts,14,16,"June 31, 2019",0103000020E61000000100000005000000EB22E06BE3835CC057563FDB0F854940EB22E06BE3835CC01157CEDE1985494048895DDBDB835CC01157CEDE1985494048895DDBDB835CC057563FDB0F854940EB22E06BE3835CC057563FDB0F854940,62
13322,Venini Building,arts,18,20,"June 16, 2019",0103000020E61000000100000005000000856E409564845CC0125CF635DC854940856E409564845CC08F801B73E88549409F32480B61845CC08F801B73E88549409F32480B61845CC0125CF635DC854940856E409564845CC0125CF635DC854940,47
13324,River Run Group1,social,9,11,"June 26, 2019",0103000020E61000000100000005000000C027316365845CC044BEF0EFD8864940C027316365845CC053FD9474DE8649407D96E7C15D845CC053FD9474DE8649407D96E7C15D845CC044BEF0EFD8864940C027316365845CC044BEF0EFD8864940,57
13334,Eau Claire Estates C,beliefs,17,19,"June 21, 2019",0103000020E61000000100000005000000683AE05FA9845CC0E659492BBE864940683AE05FA9845CC0713ED065C58649401104238AA4845CC0713ED065C58649401104238AA4845CC0E659492BBE864940683AE05FA9845CC0E659492BBE864940,52
13374,Haultain House,arts,14,16,"June 26, 2019",0103000020E6100000010000000500000005CD9D4F53845CC0843584190985494005CD9D4F53845CC046A9CEB40E854940839B317150845CC046A9CEB40E854940839B317150845CC0843584190985494005CD9D4F53845CC08435841909854940,57
13400,Trump Garden,beliefs,12,14,"June 14, 2019",0103000020E610000001000000050000003959B44A7A845CC0EAB87592088549403959B44A7A845CC0AA20504711854940C9C3E7F376845CC0AA20504711854940C9C3E7F376845CC0EAB87592088549403959B44A7A845CC0EAB8759208854940,45
13420,The Park,dance,13,15,"June 16, 2019",0103000020E610000001000000050000003F19E3C36C845CC031E7BE41208549403F19E3C36C845CC0CAFE791A308549400399F8FE61845CC0CAFE791A308549400399F8FE61845CC031E7BE41208549403F19E3C36C845CC031E7BE4120854940,47
13436,Balmoral Manor,arts,13,15,"June 11, 2019",0103000020E61000000100000005000000BBF8911106845CC085A059C812854940BBF8911106845CC0F71CFDD41D854940C6AB0727FD835CC0F71CFDD41D854940C6AB0727FD835CC085A059C812854940BBF8911106845CC085A059C812854940,42
13464,Land of Lemurs,beliefs,17,19,"June 19, 2019",0103000020E610000001000000050000005C165D28AA815CC0AF25E4839E8549405C165D28AA815CC081FEE7D5A58549405DC6A8C6A6815CC081FEE7D5A58549405DC6A8C6A6815CC0AF25E4839E8549405C165D28AA815CC0AF25E4839E854940,50
13533,Exūd,beliefs,16,18,"June 23, 2019",0103000020E6100000010000000500000008399446F1845CC019A9F7544E85494008399446F1845CC0B1DF13EB548549409995928AEB845CC0B1DF13EB548549409995928AEB845CC019A9F7544E85494008399446F1845CC019A9F7544E854940,54
13552,Dr. Carl Safran Centre,arts,9,11,"June 23, 2019",0103000020E61000000100000005000000668286A350855CC07590D78349854940668286A350855CC034EC415255854940B16609D748855CC034EC415255854940B16609D748855CC07590D78349854940668286A350855CC07590D78349854940,54
13556,Plâce Cam-Hélène,beliefs,16,18,"June 15, 2019",0103000020E610000001000000050000009BBF531223855CC04E12A683508549409BBF531223855CC0F73DEAAF578549404B7DB4931C855CC0F73DEAAF578549404B7DB4931C855CC04E12A683508549409BBF531223855CC04E12A68350854940,46
13619,Full Gospel Church,arts,18,20,"June 11, 2019",0103000020E61000000100000005000000733678BA4E855CC00260E1C913854940733678BA4E855CC0F0CF566F1E854940724408D943855CC0F0CF566F1E854940724408D943855CC00260E1C913854940733678BA4E855CC00260E1C913854940,42
13538,Centro 733,dance,9,11,"June 29, 2019",0103000020E6100000010000000500000007FAFA100A855CC06DCE1CED1385494007FAFA100A855CC0F9A46EC21885494017C6CCF401855CC0F9A46EC21885494017C6CCF401855CC06DCE1CED1385494007FAFA100A855CC06DCE1CED13854940,60
13683,Nova,beliefs,10,12,"June 30, 2019",0103000020E610000001000000050000006717C2209F855CC0DCBEA2B6688549406717C2209F855CC048F4D7D072854940E23AC61597855CC048F4D7D072854940E23AC61597855CC0DCBEA2B6688549406717C2209F855CC0DCBEA2B668854940,61
13775,Premier Place private parking,dance,16,18,"June 28, 2019",0103000020E61000000100000005000000F94B8BFAA4855CC0F83999130F854940F94B8BFAA4855CC0A70EA8ED158549403879DB9692855CC0A70EA8ED158549403879DB9692855CC0F83999130F854940F94B8BFAA4855CC0F83999130F854940,59
14024,Providence Care Centre,social,11,13,"June 21, 2019",0103000020E61000000100000005000000658FABEC16845CC0075F984C15764940658FABEC16845CC00690EBF0217649404DA3247F0B845CC00690EBF0217649404DA3247F0B845CC0075F984C15764940658FABEC16845CC0075F984C15764940,52
13880,Terra del Sol,arts,12,14,"June 29, 2019",0103000020E61000000100000005000000C13E952ED8855CC03489D57A1A854940C13E952ED8855CC082A55FC724854940B8A8BB57D2855CC082A55FC724854940B8A8BB57D2855CC03489D57A1A854940C13E952ED8855CC03489D57A1A854940,60
13910,Currie Pump Station No. 8,arts,10,12,"June 22, 2019",0103000020E6100000010000000500000019E2FD5DC4875CC0A91611C5E482494019E2FD5DC4875CC0E7919AD1EA824940CF90E0FCBC875CC0E7919AD1EA824940CF90E0FCBC875CC0A91611C5E482494019E2FD5DC4875CC0A91611C5E4824940,53
