id,name,type,start_time,finish_time,event_date,st_envelope,date_number
14079,Mercedes-Benz Downtown Calgary Service & Parts,social,10,12,"June 12, 2019",0103000020E610000001000000050000006FAB0FDA61875CC03ED065C5CB8549406FAB0FDA61875CC048A30227DB8549401002F22554875CC048A30227DB8549401002F22554875CC03ED065C5CB8549406FAB0FDA61875CC03ED065C5CB854940,43
15029,624 1 Ave NW,dance,17,19,"June 22, 2019",0103000020E6100000010000000500000052B5824BEC845CC0BAC0E5B16687494052B5824BEC845CC0F0106B9670874940D3DD7536E4845CC0F0106B9670874940D3DD7536E4845CC0BAC0E5B16687494052B5824BEC845CC0BAC0E5B166874940,53
16994,The Italian Supermarket,social,8,10,"June 18, 2019",0103000020E610000001000000050000008E84C7C8A3835CC04A905BDDFB8849408E84C7C8A3835CC00513245B02894940818241889A835CC00513245B02894940818241889A835CC04A905BDDFB8849408E84C7C8A3835CC04A905BDDFB884940,49
17983,Siksika Nation,dance,17,19,"June 29, 2019",0103000020E61000000100000005000000EC562A03E2835CC0661C7E9296884940EC562A03E2835CC0964D6F35A1884940FBA6FADFDB835CC0964D6F35A1884940FBA6FADFDB835CC0661C7E9296884940EC562A03E2835CC0661C7E9296884940,60
18068,Philadelphia Assembly of God Church,arts,9,11,"June 15, 2019",0103000020E61000000100000005000000265BB807FC835CC0BDA8DDAF02894940265BB807FC835CC0B535221807894940FA1FAA3AF5835CC0B535221807894940FA1FAA3AF5835CC0BDA8DDAF02894940265BB807FC835CC0BDA8DDAF02894940,46
17599,Mainstreet,social,10,12,"June 28, 2019",0103000020E6100000010000000500000053D048DFFF855CC01C4DE438A688494053D048DFFF855CC0A3F034F4AA884940B7B17ED8F7855CC0A3F034F4AA884940B7B17ED8F7855CC01C4DE438A688494053D048DFFF855CC01C4DE438A6884940,59
18636,OEB,beliefs,10,12,"June 19, 2019",0103000020E610000001000000050000001D7D27C176835CC0F3B688DE988749401D7D27C176835CC0F1BE85D09C874940F7D3DA8F6F835CC0F1BE85D09C874940F7D3DA8F6F835CC0F3B688DE988749401D7D27C176835CC0F3B688DE98874940,50
19060,Tao Qi Natural,dance,9,11,"June 21, 2019",0103000020E61000000100000005000000CE273CB283865CC08822EEFB81864940CE273CB283865CC080DD448886864940B8A9262D81865CC080DD448886864940B8A9262D81865CC08822EEFB81864940CE273CB283865CC08822EEFB81864940,52
19129,Anthonian Court,arts,16,18,"June 17, 2019",0103000020E610000001000000050000000486F6FB8F845CC010EE2994E08049400486F6FB8F845CC0605EDB36E7804940CE3E45C483845CC0605EDB36E7804940CE3E45C483845CC010EE2994E08049400486F6FB8F845CC010EE2994E0804940,48
19873,Chinook Auto Upholstery,dance,16,18,"June 12, 2019",0103000020E6100000010000000500000026D75E5507845CC05C131CA89D81494026D75E5507845CC086E3F90CA8814940E2CF4B2000845CC086E3F90CA8814940E2CF4B2000845CC05C131CA89D81494026D75E5507845CC05C131CA89D814940,43
20452,Astra Automotive,social,9,11,"June 26, 2019",0103000020E610000001000000050000005DFDD8243F845CC0C888FA134B8049405DFDD8243F845CC07F1244824E804940D6E0229C3B845CC07F1244824E804940D6E0229C3B845CC0C888FA134B8049405DFDD8243F845CC0C888FA134B804940,57
20724,Fifteen 15,beliefs,12,14,"June 19, 2019",0103000020E61000000100000005000000ED9689C7EA855CC002DB1C42F0844940ED9689C7EA855CC05C5DA9C2FA844940942EA292DF855CC05C5DA9C2FA844940942EA292DF855CC002DB1C42F0844940ED9689C7EA855CC002DB1C42F0844940,50
21984,Spring Gardens Building B,social,18,20,"June 26, 2019",0103000020E6100000010000000500000001F1040CDC825CC05559CAE8368B494001F1040CDC825CC00FFE34A4408B4940069FE6E4C5825CC00FFE34A4408B4940069FE6E4C5825CC05559CAE8368B494001F1040CDC825CC05559CAE8368B4940,57
22421,Century 21 Bamber Realty,social,10,12,"June 27, 2019",0103000020E6100000010000000500000038C8DA954C865CC0E95212C8DB84494038C8DA954C865CC04529C69EE2844940D617AEB346865CC04529C69EE2844940D617AEB346865CC0E95212C8DB84494038C8DA954C865CC0E95212C8DB844940,58
22481,King Edward Hotel,beliefs,11,13,"June 29, 2019",0103000020E61000000100000005000000A420D3356E835CC0F480C355AF854940A420D3356E835CC0479C0425BB8549404CB6CBC86A835CC0479C0425BB8549404CB6CBC86A835CC0F480C355AF854940A420D3356E835CC0F480C355AF854940,60
22799,Riverfront Condos Element,beliefs,14,16,"June 21, 2019",0103000020E61000000100000005000000F25B19F9E1835CC010768A5583864940F25B19F9E1835CC0C0362C57898649402A6D16D4DC835CC0C0362C57898649402A6D16D4DC835CC010768A5583864940F25B19F9E1835CC010768A5583864940,52
23614,Kappa Sigma Fraternity Calgary,arts,10,12,"June 29, 2019",0103000020E61000000100000005000000A6CE48290D875CC002EA72EF86894940A6CE48290D875CC09CA2C8FF898949408A65E9F909875CC09CA2C8FF898949408A65E9F909875CC002EA72EF86894940A6CE48290D875CC002EA72EF86894940,60
24436,A&J Auto Repair,beliefs,9,11,"June 24, 2019",0103000020E610000001000000050000006CC0D65BB9835CC006C94CB38A8B49406CC0D65BB9835CC0CCED5EEE938B4940AA32E774B4835CC0CCED5EEE938B4940AA32E774B4835CC006C94CB38A8B49406CC0D65BB9835CC006C94CB38A8B4940,55
24438,NAPA Autopro-C.N. Auto Repair Ltd,dance,15,17,"June 31, 2019",0103000020E6100000010000000500000056FB2AAFCB835CC0738BAF2C878B494056FB2AAFCB835CC00F030242908B49409450FA42C8835CC00F030242908B49409450FA42C8835CC0738BAF2C878B494056FB2AAFCB835CC0738BAF2C878B4940,62
24444,41st Auto,dance,14,16,"June 25, 2019",0103000020E61000000100000005000000E83A4327BA835CC0A0336953758B4940E83A4327BA835CC0011D41857E8B4940AB24B20FB2835CC0011D41857E8B4940AB24B20FB2835CC0A0336953758B4940E83A4327BA835CC0A0336953758B4940,56
27597,The Yellow Warehouse,dance,12,14,"June 22, 2019",0103000020E61000000100000005000000026D61CC4C825CC0790206EEE5844940026D61CC4C825CC0EEA87BAE0085494041BCAE5F30825CC0EEA87BAE0085494041BCAE5F30825CC0790206EEE5844940026D61CC4C825CC0790206EEE5844940,53
27596,Bates Electric Welding Building,dance,10,12,"June 31, 2019",0103000020E61000000100000005000000728A8EE4F2815CC06A1904B1C7844940728A8EE4F2815CC0C34DA14ED4844940CEFE40B9ED815CC0C34DA14ED4844940CEFE40B9ED815CC06A1904B1C7844940728A8EE4F2815CC06A1904B1C7844940,62
28103,Ezra on Riley Park,dance,11,13,"June 28, 2019",0103000020E61000000100000005000000DCDAC2F3D2855CC0A60FB80952874940DCDAC2F3D2855CC04281D2AB5C874940764E5887C8855CC04281D2AB5C874940764E5887C8855CC0A60FB80952874940DCDAC2F3D2855CC0A60FB80952874940,59
29583,301,beliefs,18,20,"June 31, 2019",0103000020E61000000100000005000000C19D55B057845CC079AAE8B413884940C19D55B057845CC047B87F1B1888494093533BC354845CC047B87F1B1888494093533BC354845CC079AAE8B413884940C19D55B057845CC079AAE8B413884940,62
31962,CapCom Group,social,12,14,"June 14, 2019",0103000020E61000000100000005000000F48189E450875CC0E14D6D5FF6884940F48189E450875CC0E59CD843FB8849409D4830D54C875CC0E59CD843FB8849409D4830D54C875CC0E14D6D5FF6884940F48189E450875CC0E14D6D5FF6884940,45
33314,I-Kun Tao Ming Hwa Temple,beliefs,9,11,"June 19, 2019",0103000020E610000001000000050000007583B23A83835CC0F7C14362CC8749407583B23A83835CC071FF91E9D0874940CC6BDBE67C835CC071FF91E9D0874940CC6BDBE67C835CC0F7C14362CC8749407583B23A83835CC0F7C14362CC874940,50
33306,North Hill manor,dance,9,11,"June 18, 2019",0103000020E610000001000000050000009BF6DE29AE835CC09419CAE42F8849409BF6DE29AE835CC0BC7262B4338849402E45A808A6835CC0BC7262B4338849402E45A808A6835CC09419CAE42F8849409BF6DE29AE835CC09419CAE42F884940,49
49048,Yale Apartments,social,16,18,"June 21, 2019",0103000020E61000000100000005000000571B086EC9845CC0AAA6DA5D56844940571B086EC9845CC00228EBDC59844940A2276552C3845CC00228EBDC59844940A2276552C3845CC0AAA6DA5D56844940571B086EC9845CC0AAA6DA5D56844940,52
39860,Treend House,beliefs,10,12,"June 19, 2019",0103000020E61000000100000005000000B1C22D1FC9845CC051B8C3CB78844940B1C22D1FC9845CC078AFFFDF7D844940DEB5DF35C3845CC078AFFFDF7D844940DEB5DF35C3845CC051B8C3CB78844940B1C22D1FC9845CC051B8C3CB78844940,50
53538,House,arts,16,18,"June 14, 2019",0103000020E6100000010000000500000034E895FC19855CC0C47C7901F687494034E895FC19855CC06396E24FF9874940A1EF13AC16855CC06396E24FF9874940A1EF13AC16855CC0C47C7901F687494034E895FC19855CC0C47C7901F6874940,45
53280,Giuffre Family Library,arts,12,14,"June 26, 2019",0103000020E6100000010000000500000053AB54F517865CC03CE2EBC61683494053AB54F517865CC08076D1A11D83494049264CBD13865CC08076D1A11D83494049264CBD13865CC03CE2EBC61683494053AB54F517865CC03CE2EBC616834940,57
53389,House,beliefs,9,11,"June 31, 2019",0103000020E61000000100000005000000D014956824855CC0D8DE026443884940D014956824855CC0655F686446884940424C78F821855CC0655F686446884940424C78F821855CC0D8DE026443884940D014956824855CC0D8DE026443884940,62
833,Stampede Grandstand,beliefs,15,17,"June 16, 2019",0103000020E61000000100000005000000AEA0698995835CC0514CDE0033844940AEA0698995835CC09EF06D556D84494038B5D8927A835CC09EF06D556D84494038B5D8927A835CC0514CDE0033844940AEA0698995835CC0514CDE0033844940,47
1113,Safeway,social,10,12,"June 25, 2019",0103000020E6100000010000000500000084D0E6DD7D875CC042F4FF05DD82494084D0E6DD7D875CC0D1306B18F4824940973ECFFA6F875CC0D1306B18F4824940973ECFFA6F875CC042F4FF05DD82494084D0E6DD7D875CC042F4FF05DD824940,56
2434,Esso,beliefs,17,19,"June 15, 2019",0103000020E61000000100000005000000EC94FDA9A7835CC0411251A797884940EC94FDA9A7835CC0433BA759A088494066DD3F16A2835CC0433BA759A088494066DD3F16A2835CC0411251A797884940EC94FDA9A7835CC0411251A797884940,46
2784,Calgary TELUS Convention Centre South Building,beliefs,10,12,"June 18, 2019",0103000020E610000001000000050000005BB631D1FB835CC06C50453BB88549405BB631D1FB835CC0D754713ED0854940FD2081F5EE835CC0D754713ED0854940FD2081F5EE835CC06C50453BB88549405BB631D1FB835CC06C50453BB8854940,49
3876,Iveagh House,beliefs,17,19,"June 25, 2019",0103000020E610000001000000050000009F24B8ECEB845CC037024C74F18549409F24B8ECEB845CC0D2B5E512FD854940CD1DA276E4845CC0D2B5E512FD854940CD1DA276E4845CC037024C74F18549409F24B8ECEB845CC037024C74F1854940,56
3879,The Palace Theatre,social,17,19,"June 12, 2019",0103000020E61000000100000005000000D6BE25A545845CC0CFF2E1FEC8854940D6BE25A545845CC0335F6FACD5854940E00CA3C53E845CC0335F6FACD5854940E00CA3C53E845CC0CFF2E1FEC8854940D6BE25A545845CC0CFF2E1FEC8854940,43
3881,Fairmont Palliser Hotel,beliefs,14,16,"June 18, 2019",0103000020E6100000010000000500000058CDCEFD30845CC0F948EFC0A585494058CDCEFD30845CC00F88C6C9B3854940B4249B0620845CC00F88C6C9B3854940B4249B0620845CC0F948EFC0A585494058CDCEFD30845CC0F948EFC0A5854940,49
3888,Globe Cinema,arts,12,14,"June 19, 2019",0103000020E610000001000000050000006C5F9BE8CE845CC048AEF60BD18549406C5F9BE8CE845CC03C7F7FEFDB854940FDFA7CEFCA845CC03C7F7FEFDB854940FDFA7CEFCA845CC048AEF60BD18549406C5F9BE8CE845CC048AEF60BD1854940,50
6408,108 10 Street NW,arts,10,12,"June 31, 2019",0103000020E610000001000000050000007FA081FD7C855CC0740580CFB48649407FA081FD7C855CC0D21BEE23B7864940AC263E2D75855CC0D21BEE23B7864940AC263E2D75855CC0740580CFB48649407FA081FD7C855CC0740580CFB4864940,62
6040,Place 800,dance,13,15,"June 14, 2019",0103000020E610000001000000050000006695E35F15855CC005B28D2E258649406695E35F15855CC029BFFB993086494077AFA4260B855CC029BFFB993086494077AFA4260B855CC005B28D2E258649406695E35F15855CC005B28D2E25864940,45
7403,Wexford Place,dance,13,15,"June 25, 2019",0103000020E61000000100000005000000E770ADF6B0845CC07E117EF32C854940E770ADF6B0845CC0BC163E6C338549402B306475AB845CC0BC163E6C338549402B306475AB845CC07E117EF32C854940E770ADF6B0845CC07E117EF32C854940,56
7606,AMEC Place,dance,11,13,"June 27, 2019",0103000020E6100000010000000500000068D8DE5D1D855CC0A91A18D41286494068D8DE5D1D855CC0FC636BC71E8649404D2D5BEB0B855CC0FC636BC71E8649404D2D5BEB0B855CC0A91A18D41286494068D8DE5D1D855CC0A91A18D412864940,58
7457,ExecSuite - The Dahlsen Apartments,social,15,17,"June 24, 2019",0103000020E61000000100000005000000786AE4A97D855CC060BD9BB866854940786AE4A97D855CC050C3B7B06E854940158035BD7A855CC050C3B7B06E854940158035BD7A855CC060BD9BB866854940786AE4A97D855CC060BD9BB866854940,55
13256,The Elliott,social,15,17,"June 15, 2019",0103000020E61000000100000005000000E2B43BFFD1845CC04B83914DA8844940E2B43BFFD1845CC0C6AC72FCAB84494049A0C1A6CE845CC0C6AC72FCAB84494049A0C1A6CE845CC04B83914DA8844940E2B43BFFD1845CC04B83914DA8844940,46
19875,Mars Blinds & Shutters,beliefs,14,16,"June 16, 2019",0103000020E61000000100000005000000789ED38709845CC0FCF37EEDAA814940789ED38709845CC00BEB6B02B181494017C9682E01845CC00BEB6B02B181494017C9682E01845CC0FCF37EEDAA814940789ED38709845CC0FCF37EEDAA814940,47
21983,Wing Kei Greenview,arts,9,11,"June 30, 2019",0103000020E610000001000000050000000D2EC2B9AB835CC0A207E34CB88A49400D2EC2B9AB835CC00E4350DAC08A494006CC8D3397835CC00E4350DAC08A494006CC8D3397835CC0A207E34CB88A49400D2EC2B9AB835CC0A207E34CB88A4940,61
24430,Arctic Glacier,dance,18,20,"June 25, 2019",0103000020E610000001000000050000008206F6F381835CC0714BF5AE8B8B49408206F6F381835CC0DDF6F35C958B4940D31D7A417A835CC0DDF6F35C958B4940D31D7A417A835CC0714BF5AE8B8B49408206F6F381835CC0714BF5AE8B8B4940,56
7266,St.Angela School Building,social,10,12,"June 23, 2019",0103000020E61000000100000005000000A0A4654925835CC0E7D319CEEB864940A0A4654925835CC097755A12FB864940F89B9A151B835CC097755A12FB864940F89B9A151B835CC0E7D319CEEB864940A0A4654925835CC0E7D319CEEB864940,54
5022,Carewest George Boyack,dance,10,12,"June 17, 2019",0103000020E610000001000000050000005FA230DE45825CC0EFB490DB8A8649405FA230DE45825CC0E10621C5A58649409BDFD5172E825CC0E10621C5A58649409BDFD5172E825CC0EFB490DB8A8649405FA230DE45825CC0EFB490DB8A864940,48
6028,Encor Place,dance,15,17,"June 23, 2019",0103000020E61000000100000005000000231DD434DE845CC0AF38E686F0854940231DD434DE845CC002CAF0E9FB8549407685E39ED3845CC002CAF0E9FB8549407685E39ED3845CC0AF38E686F0854940231DD434DE845CC0AF38E686F0854940,54
13090,Ernst & Young Tower,beliefs,14,16,"June 17, 2019",0103000020E61000000100000005000000FDD98F1491845CC0749DA1139D864940FDD98F1491845CC0AB6C697FB18649402722B2FE85845CC0AB6C697FB18649402722B2FE85845CC0749DA1139D864940FDD98F1491845CC0749DA1139D864940,48
22426,Chancellor House,social,13,15,"June 21, 2019",0103000020E61000000100000005000000462F59CB53865CC0F26A6FA6F8844940462F59CB53865CC054EAED2AFF8449403F1BB96E4A865CC054EAED2AFF8449403F1BB96E4A865CC0F26A6FA6F8844940462F59CB53865CC0F26A6FA6F8844940,52
6279,Livingston Place South Tower,beliefs,11,13,"June 17, 2019",0103000020E610000001000000050000003B3F7BE445845CC0C9ACDEE1768649403B3F7BE445845CC05299620E828649405587DC0C37845CC05299620E828649405587DC0C37845CC0C9ACDEE1768649403B3F7BE445845CC0C9ACDEE176864940,48
13747,The Grapevine,dance,15,17,"June 25, 2019",0103000020E61000000100000005000000785787EDB8855CC0FDF7E0B54B854940785787EDB8855CC0DCACB0CF528549406DFDF49FB5855CC0DCACB0CF528549406DFDF49FB5855CC0FDF7E0B54B854940785787EDB8855CC0FDF7E0B54B854940,56
1342,Panorama Court,arts,13,15,"June 27, 2019",0103000020E61000000100000005000000C381902CE0845CC0D9BDCBFBEE844940C381902CE0845CC0C482B174F48449402E2F0ACCD4845CC0C482B174F48449402E2F0ACCD4845CC0D9BDCBFBEE844940C381902CE0845CC0D9BDCBFBEE844940,58
5329,St. Mary's Senior High School,social,14,16,"June 31, 2019",0103000020E61000000100000005000000B10CBB3926845CC09940B6D1A5844940B10CBB3926845CC0066BF706BA844940BF8C182C0B845CC0066BF706BA844940BF8C182C0B845CC09940B6D1A5844940B10CBB3926845CC09940B6D1A5844940,62
6191,Anglican Parish of Christ Church,arts,12,14,"June 14, 2019",0103000020E61000000100000005000000C7FE68EE57855CC0C3E9C9A1EA824940C7FE68EE57855CC0F88903E8F782494084CF7B084F855CC0F88903E8F782494084CF7B084F855CC0C3E9C9A1EA824940C7FE68EE57855CC0C3E9C9A1EA824940,45
13283,The George,dance,9,11,"June 21, 2019",0103000020E610000001000000050000005615754158855CC081690712CA8449405615754158855CC0D55C6E30D48449403671170651855CC0D55C6E30D48449403671170651855CC081690712CA8449405615754158855CC081690712CA844940,52
18836,Juntion 9 Yoga & Pilates,social,12,14,"June 16, 2019",0103000020E61000000100000005000000B491EBA694825CC041E378F475854940B491EBA694825CC060257A747E85494057F77E5990825CC060257A747E85494057F77E5990825CC041E378F475854940B491EBA694825CC041E378F475854940,47
22206,Enmax Corporation staff parking,dance,17,19,"June 13, 2019",0103000020E61000000100000005000000413F9D3CF6835CC0B0157EBACB804940413F9D3CF6835CC010DDFD3BEC804940F64608EAEF835CC010DDFD3BEC804940F64608EAEF835CC0B0157EBACB804940413F9D3CF6835CC0B0157EBACB804940,44
24432,Mathisons Cleaning Supplies Ltd,arts,10,12,"June 11, 2019",0103000020E61000000100000005000000D02B9E7AA4835CC0E9F758558A8B4940D02B9E7AA4835CC00143A044958B494072497ABDA0835CC00143A044958B494072497ABDA0835CC0E9F758558A8B4940D02B9E7AA4835CC0E9F758558A8B4940,42
24451,European Millwork & Cabinets,arts,18,20,"June 32, 2019",0103000020E61000000100000005000000E00ED4298F835CC09E2FACD1618B4940E00ED4298F835CC05EABF35E6B8B4940B3B04C648B835CC05EABF35E6B8B4940B3B04C648B835CC09E2FACD1618B4940E00ED4298F835CC09E2FACD1618B4940,63
739,Harry Hays Building,dance,8,10,"June 26, 2019",0103000020E610000001000000050000006F490ED8D5835CC0ED45B41D538649406F490ED8D5835CC014AE47E17A864940CBCBAB84B8835CC014AE47E17A864940CBCBAB84B8835CC0ED45B41D538649406F490ED8D5835CC0ED45B41D53864940,57
3867,Guinness House,arts,17,19,"June 32, 2019",0103000020E610000001000000050000000215E9D907855CC0728A8EE4F28549400215E9D907855CC0BFA0E0BDFE854940899EEF0200855CC0BFA0E0BDFE854940899EEF0200855CC0728A8EE4F28549400215E9D907855CC0728A8EE4F2854940,63
3820,The Tennis Academy,dance,17,19,"June 16, 2019",0103000020E610000001000000050000001CE67052BD865CC077274465688049401CE67052BD865CC0CB93B5977E80494053DF43D3A3865CC0CB93B5977E80494053DF43D3A3865CC077274465688049401CE67052BD865CC07727446568804940,47
7949,Studio Bell,dance,15,17,"June 30, 2019",0103000020E610000001000000050000005BADB8DD70835CC029AE2AFBAE8549405BADB8DD70835CC01718682DBB854940673513C259835CC01718682DBB854940673513C259835CC029AE2AFBAE8549405BADB8DD70835CC029AE2AFBAE854940,61
