id,name,type,start_time,finish_time,event_date,st_envelope
5882,KFC,beliefs,18,20,"May 28, 2019",0103000020E6100000010000000500000015F2F7414C7D5CC02A334A3C4588494015F2F7414C7D5CC0509A17714B884940E0A2EE5E497D5CC0509A17714B884940E0A2EE5E497D5CC02A334A3C4588494015F2F7414C7D5CC02A334A3C45884940
5890,Prairie Institute of Expressive Arts Therapy,social,16,18,"June 1, 2019",0103000020E61000000100000005000000D7FDBEDA2C865CC0EA95B20C71854940D7FDBEDA2C865CC029BB4F447585494037F5262B2B865CC029BB4F447585494037F5262B2B865CC0EA95B20C71854940D7FDBEDA2C865CC0EA95B20C71854940
5903,St. John Reception Centre (Calgary Catholic School District),social,14,16,"June 7, 2019",0103000020E610000001000000050000008B0343B1F0855CC0C9207711A68649408B0343B1F0855CC0B0DBB122B4864940CCBEE1F4E4855CC0B0DBB122B4864940CCBEE1F4E4855CC0C9207711A68649408B0343B1F0855CC0C9207711A6864940
5957,Calgary Co-op Gas Bar,social,14,16,"May 3, 2019",0103000020E61000000100000005000000CB25FA215B895CC0B19EFFC3028D4940CB25FA215B895CC0BB0CFFE9068D4940E5E9019857895CC0BB0CFFE9068D4940E5E9019857895CC0B19EFFC3028D4940CB25FA215B895CC0B19EFFC3028D4940
5984,Husky Market Sandstone,dance,14,16,"May 25, 2019",0103000020E610000001000000050000002488A9E367865CC0C433B275BA9149402488A9E367865CC0A3CEDC43C2914940F216FEC261865CC0A3CEDC43C2914940F216FEC261865CC0C433B275BA9149402488A9E367865CC0C433B275BA914940
5992,Boston Pizza,beliefs,17,19,"June 21, 2019",0103000020E610000001000000050000006ECACB50CB875CC0CADE52CE177B49406ECACB50CB875CC0672ECB321F7B49405AFC016AC5875CC0672ECB321F7B49405AFC016AC5875CC0CADE52CE177B49406ECACB50CB875CC0CADE52CE177B4940
6005,Marlborough Park Community Centre,social,9,11,"June 7, 2019",0103000020E61000000100000005000000B6B35483557C5CC02C504134A9874940B6B35483557C5CC0F66DD27EB5874940C11E13294D7C5CC0F66DD27EB5874940C11E13294D7C5CC02C504134A9874940B6B35483557C5CC02C504134A9874940
6044,640 Fifth,arts,9,11,"June 15, 2019",0103000020E6100000010000000500000043458B22DA845CC0F6CFD3804186494043458B22DA845CC0A3DAF1704C864940A8BF03A8CE845CC0A3DAF1704C864940A8BF03A8CE845CC0F6CFD3804186494043458B22DA845CC0F6CFD38041864940
6021,Dalhousie Community Church,dance,11,13,"June 17, 2019",0103000020E610000001000000050000002051572D9F8A5CC0ED8387C4988D49402051572D9F8A5CC057EFCBF4A68D4940FEB1B5638F8A5CC057EFCBF4A68D4940FEB1B5638F8A5CC0ED8387C4988D49402051572D9F8A5CC0ED8387C4988D4940
6022,Mohawk,beliefs,11,13,"May 6, 2019",0103000020E61000000100000005000000DDCF29C84F8A5CC02FE296EA5D8D4940DDCF29C84F8A5CC0B024D467628D4940680AF8904B8A5CC0B024D467628D4940680AF8904B8A5CC02FE296EA5D8D4940DDCF29C84F8A5CC02FE296EA5D8D4940
6024,McDougall Centre,arts,18,20,"May 5, 2019",0103000020E6100000010000000500000029FDCE40F6845CC0E7EF94C44886494029FDCE40F6845CC03A67FADB548649405652DD12EF845CC03A67FADB548649405652DD12EF845CC0E7EF94C44886494029FDCE40F6845CC0E7EF94C448864940
6031,Metro Ford,dance,10,12,"May 6, 2019",0103000020E610000001000000050000007F95325F94855CC0A1B9F369BA8549407F95325F94855CC0DB8C2ECAC7854940B8B7B64B76855CC0DB8C2ECAC7854940B8B7B64B76855CC0A1B9F369BA8549407F95325F94855CC0A1B9F369BA854940
6033,Courthouse No. 2,arts,12,14,"May 25, 2019",0103000020E610000001000000050000000247020DB6845CC0E5773F13068649400247020DB6845CC0B7EEE6A90E86494026796462A9845CC0B7EEE6A90E86494026796462A9845CC0E5773F13068649400247020DB6845CC0E5773F1306864940
5977,Wendy's,beliefs,18,20,"June 19, 2019",0103000020E6100000010000000500000034A891F103895CC0D03B5FFDE984494034A891F103895CC0442C071FEF8449408FEB9568FF885CC0442C071FEF8449408FEB9568FF885CC0D03B5FFDE984494034A891F103895CC0D03B5FFDE9844940
6072,Telus Oakridge Exchange,arts,14,16,"May 24, 2019",0103000020E61000000100000005000000AD6E5056E7875CC0BC29406F857A4940AD6E5056E7875CC07AFB73D1907A494062B59EC6E2875CC07AFB73D1907A494062B59EC6E2875CC0BC29406F857A4940AD6E5056E7875CC0BC29406F857A4940
6083,Washroom Valleyview Park,social,18,20,"June 23, 2019",0103000020E610000001000000050000001478279F9E7F5CC0EEB3CA4C698349401478279F9E7F5CC0873E0E396C83494045EE8E319C7F5CC0873E0E396C83494045EE8E319C7F5CC0EEB3CA4C698349401478279F9E7F5CC0EEB3CA4C69834940
6087,Greater Forest Lawn Seniors Centre,social,10,12,"June 9, 2019",0103000020E6100000010000000500000045E0FE12277F5CC039645EA2D583494045E0FE12277F5CC00FB4A789E38349406E0E7CB11C7F5CC00FB4A789E38349406E0E7CB11C7F5CC039645EA2D583494045E0FE12277F5CC039645EA2D5834940
6088,Centex,arts,13,15,"June 6, 2019",0103000020E610000001000000050000004A95287BCB7E5CC09DC717A3648349404A95287BCB7E5CC0D5511F926B8349405704FF5BC97E5CC0D5511F926B8349405704FF5BC97E5CC09DC717A3648349404A95287BCB7E5CC09DC717A364834940
6096,Stratton Oaks,arts,17,19,"June 11, 2019",0103000020E610000001000000050000003263C0481E855CC0CD678A4A348549403263C0481E855CC07280AA1B39854940C4639A4418855CC07280AA1B39854940C4639A4418855CC0CD678A4A348549403263C0481E855CC0CD678A4A34854940
6097,St. Elizabeth of Hungary Church,arts,9,11,"June 5, 2019",0103000020E6100000010000000500000008BCDDDC29855CC0DB3B59203085494008BCDDDC29855CC0F44421133A854940F497272122855CC0F44421133A854940F497272122855CC0DB3B59203085494008BCDDDC29855CC0DB3B592030854940
6104,Superstore Gas Bar,beliefs,8,10,"June 25, 2019",0103000020E61000000100000005000000C4D73274478A5CC003F4B171B3914940C4D73274478A5CC03E1A9826B691494090D0E000448A5CC03E1A9826B691494090D0E000448A5CC003F4B171B3914940C4D73274478A5CC003F4B171B3914940
6178,Engineering Block B,arts,16,18,"June 8, 2019",0103000020E61000000100000005000000BB0045766F885CC0C58ABF92508A4940BB0045766F885CC04A0E338F578A4940F07A1FFD65885CC04A0E338F578A4940F07A1FFD65885CC0C58ABF92508A4940BB0045766F885CC0C58ABF92508A4940
6197,Seventh Day Adventist Church,dance,14,16,"June 7, 2019",0103000020E61000000100000005000000CED83CB3C9865CC06FCA260A3E884940CED83CB3C9865CC0946D3BC84688494099637957BD865CC0946D3BC84688494099637957BD865CC06FCA260A3E884940CED83CB3C9865CC06FCA260A3E884940
6203,Foothills Hospital Physical Plant,beliefs,9,11,"June 2, 2019",0103000020E61000000100000005000000B924BD5ED0885CC0B408201043884940B924BD5ED0885CC0BF2CEDD45C884940E89903A9B9885CC0BF2CEDD45C884940E89903A9B9885CC0B408201043884940B924BD5ED0885CC0B408201043884940
6211,Fire Station 15 (Bowness),social,15,17,"May 4, 2019",0103000020E61000000100000005000000A8A1B206948B5CC02CBB6070CD8A4940A8A1B206948B5CC068AE788FD88A49401536035C908B5CC068AE788FD88A49401536035C908B5CC02CBB6070CD8A4940A8A1B206948B5CC02CBB6070CD8A4940
6220,Varsity Acres Presbyterian Church,beliefs,17,19,"May 11, 2019",0103000020E610000001000000050000008C84B69CCB895CC09ACC785BE98B49408C84B69CCB895CC0772D211FF48B494076768DF1BC895CC0772D211FF48B494076768DF1BC895CC09ACC785BE98B49408C84B69CCB895CC09ACC785BE98B4940
6252,Ashdown Hardware Building,arts,12,14,"May 3, 2019",0103000020E61000000100000005000000C6B7C19A14845CC0EBA6391ED8854940C6B7C19A14845CC0CD4E50D4E385494003F3EBE211845CC0CD4E50D4E385494003F3EBE211845CC0EBA6391ED8854940C6B7C19A14845CC0EBA6391ED8854940
6180,Engineering Block D,beliefs,18,20,"May 9, 2019",0103000020E6100000010000000500000065AE676380885CC0DFB023C44B8A494065AE676380885CC029C0C128528A49400A96349078885CC029C0C128528A49400A96349078885CC0DFB023C44B8A494065AE676380885CC0DFB023C44B8A4940
6183,Cenovus Spo’pi Solar House,social,18,20,"May 19, 2019",0103000020E6100000010000000500000051B010678F885CC0394C8F01348A494051B010678F885CC0BA9404F2368A494059D878558C885CC0BA9404F2368A494059D878558C885CC0394C8F01348A494051B010678F885CC0394C8F01348A4940
6191,Anglican Parish of Christ Church,arts,12,14,"June 14, 2019",0103000020E61000000100000005000000C7FE68EE57855CC0C3E9C9A1EA824940C7FE68EE57855CC0F88903E8F782494084CF7B084F855CC0F88903E8F782494084CF7B084F855CC0C3E9C9A1EA824940C7FE68EE57855CC0C3E9C9A1EA824940
6237,Shell,arts,12,14,"May 9, 2019",0103000020E61000000100000005000000FF8BB15D6B8A5CC059E1F14817894940FF8BB15D6B8A5CC0AA7180AA1B89494054F53CC9678A5CC0AA7180AA1B89494054F53CC9678A5CC059E1F14817894940FF8BB15D6B8A5CC059E1F14817894940
6240,Dairy Queen,dance,13,15,"June 24, 2019",0103000020E610000001000000050000000F5AB4A5B38A5CC0FB4EDDA6898949400F5AB4A5B38A5CC0EC88433690894940B9DEDB99AE8A5CC0EC88433690894940B9DEDB99AE8A5CC0FB4EDDA6898949400F5AB4A5B38A5CC0FB4EDDA689894940
6243,Husky,social,12,14,"June 32, 2019",0103000020E6100000010000000500000052D735B5478A5CC0D82379533689494052D735B5478A5CC01DD83BED3A894940B41F2922438A5CC01DD83BED3A894940B41F2922438A5CC0D82379533689494052D735B5478A5CC0D823795336894940
6255,Hyatt Regency Calgary - Event Centre,arts,17,19,"May 26, 2019",0103000020E610000001000000050000001C4FBAE303845CC06F2F698CD68549401C4FBAE303845CC0CDF56C0CF0854940E886A6ECF4835CC0CDF56C0CF0854940E886A6ECF4835CC06F2F698CD68549401C4FBAE303845CC06F2F698CD6854940
6262,Venator Building,arts,14,16,"June 20, 2019",0103000020E61000000100000005000000A3ACDF4C4C845CC072F49D04DB854940A3ACDF4C4C845CC0D7A8E221E7854940658D7A8846845CC0D7A8E221E7854940658D7A8846845CC072F49D04DB854940A3ACDF4C4C845CC072F49D04DB854940
6269,Service Alberta Building,arts,18,20,"June 1, 2019",0103000020E61000000100000005000000B9084268F3845CC0CE29125D61864940B9084268F3845CC09F6637E96C864940D02456EBE9845CC09F6637E96C864940D02456EBE9845CC0CE29125D61864940B9084268F3845CC0CE29125D61864940
6270,Pavilions of Eau Claire,beliefs,16,18,"May 19, 2019",0103000020E6100000010000000500000004CB6CEB02855CC0C05EBC7A7086494004CB6CEB02855CC0F239C1487986494096D9D605F2845CC0F239C1487986494096D9D605F2845CC0C05EBC7A7086494004CB6CEB02855CC0C05EBC7A70864940
6281,YWCA,beliefs,17,19,"June 1, 2019",0103000020E610000001000000050000004DAF8339B0835CC00A5E995C318649404DAF8339B0835CC041B79734468649406962708390835CC041B79734468649406962708390835CC00A5E995C318649404DAF8339B0835CC00A5E995C31864940
6282,Calgary Drop-In & Rehab Centre,beliefs,17,19,"June 30, 2019",0103000020E61000000100000005000000088AC4A97B835CC0BEFD14223B864940088AC4A97B835CC0A17D5127458649400747246566835CC0A17D5127458649400747246566835CC0BEFD14223B864940088AC4A97B835CC0BEFD14223B864940
6291,A&W,social,8,10,"May 9, 2019",0103000020E610000001000000050000007CA64D8B30895CC080BA8102EF8C49407CA64D8B30895CC030C912E7F28C49409C16BCE82B895CC030C912E7F28C49409C16BCE82B895CC080BA8102EF8C49407CA64D8B30895CC080BA8102EF8C4940
6296,Wendy's,arts,8,10,"June 26, 2019",0103000020E61000000100000005000000B47F5479718D5CC04565C39ACA8A4940B47F5479718D5CC0BE0C6BCFD18A49403F30ECD56C8D5CC0BE0C6BCFD18A49403F30ECD56C8D5CC04565C39ACA8A4940B47F5479718D5CC04565C39ACA8A4940
6317,Bartle & Gibson,social,10,12,"May 6, 2019",0103000020E6100000010000000500000047F4215E8D805CC0D9D36938C08B494047F4215E8D805CC08D34A781D58B4940D34B8C657A805CC08D34A781D58B4940D34B8C657A805CC0D9D36938C08B494047F4215E8D805CC0D9D36938C08B4940
6342,Calgary Canadian Irish Athletic Club,social,16,18,"June 22, 2019",0103000020E6100000010000000500000006FC7502F5805CC099CD2DBEB28B494006FC7502F5805CC05A0D2EC2B98B49402B85402EF1805CC05A0D2EC2B98B49402B85402EF1805CC099CD2DBEB28B494006FC7502F5805CC099CD2DBEB28B4940
6399,Vacant,beliefs,9,11,"June 20, 2019",0103000020E6100000010000000500000089A8D3CB398A5CC0D97E8D7FFA93494089A8D3CB398A5CC087EB072B04944940322DFBBF348A5CC087EB072B04944940322DFBBF348A5CC0D97E8D7FFA93494089A8D3CB398A5CC0D97E8D7FFA934940
6406,104/106 10 Street NW,social,15,17,"June 2, 2019",0103000020E61000000100000005000000735188DB7C855CC03584BE4FB0864940735188DB7C855CC0E67EE25BB386494081C6962F79855CC0E67EE25BB386494081C6962F79855CC03584BE4FB0864940735188DB7C855CC03584BE4FB0864940
6407,106A 10 Street NW,beliefs,16,18,"June 17, 2019",0103000020E61000000100000005000000C04AF4E87C855CC03F822C55B3864940C04AF4E87C855CC086425FD5B4864940453BB88578855CC086425FD5B4864940453BB88578855CC03F822C55B3864940C04AF4E87C855CC03F822C55B3864940
6416,Crowfoot Business Centre,beliefs,14,16,"May 8, 2019",0103000020E610000001000000050000007AC6BE64E38C5CC00023C385979049407AC6BE64E38C5CC00CC39151AF904940FB44F9DDCF8C5CC00CC39151AF904940FB44F9DDCF8C5CC00023C385979049407AC6BE64E38C5CC00023C38597904940
6417,ATCO Gas,arts,12,14,"June 14, 2019",0103000020E61000000100000005000000EFC8586DFE8C5CC05F2BFC7497904940EFC8586DFE8C5CC01FF23BF2AC90494036E50AEFF28C5CC01FF23BF2AC90494036E50AEFF28C5CC05F2BFC7497904940EFC8586DFE8C5CC05F2BFC7497904940
6461,Fire Station 28 (Edgemont),dance,10,12,"June 4, 2019",0103000020E610000001000000050000007B0D66B8A6895CC064720FAE259049407B0D66B8A6895CC0FA4097152F90494074F9C55B9D895CC0FA4097152F90494074F9C55B9D895CC064720FAE259049407B0D66B8A6895CC064720FAE25904940
6539,Fountain Tire,social,11,13,"June 31, 2019",0103000020E61000000100000005000000D56C2FB319895CC0354069A8518C4940D56C2FB319895CC0FD8A9015578C494045B7031A11895CC0FD8A9015578C494045B7031A11895CC0354069A8518C4940D56C2FB319895CC0354069A8518C4940
6586,Southview Centre,social,9,11,"May 22, 2019",0103000020E610000001000000050000005FACB9ED8C7F5CC04835ECF7C48449405FACB9ED8C7F5CC0E5565238CC8449401CE43FEE6C7F5CC0E5565238CC8449401CE43FEE6C7F5CC04835ECF7C48449405FACB9ED8C7F5CC04835ECF7C4844940
6589,East Calgary Health Centre,dance,14,16,"June 11, 2019",0103000020E610000001000000050000009ED32CD0EE7D5CC07D11233ABA8549409ED32CD0EE7D5CC0E9465854C4854940E774B405DF7D5CC0E9465854C4854940E774B405DF7D5CC07D11233ABA8549409ED32CD0EE7D5CC07D11233ABA854940
6590,Calgary Public Library - Forest Lawn,social,8,10,"June 22, 2019",0103000020E610000001000000050000009E510482CA7D5CC0E4FCA8E1B68549409E510482CA7D5CC04AA3B899C08549402C2B4D4AC17D5CC04AA3B899C08549402C2B4D4AC17D5CC0E4FCA8E1B68549409E510482CA7D5CC0E4FCA8E1B6854940
6634,Wendy's,social,10,12,"June 21, 2019",0103000020E610000001000000050000008CAD56DCEE7F5CC0CF55A98F768A49408CAD56DCEE7F5CC0848BCBA77D8A49404683CAAEEA7F5CC0848BCBA77D8A49404683CAAEEA7F5CC0CF55A98F768A49408CAD56DCEE7F5CC0CF55A98F768A4940
6772,Pixel Condos,social,17,19,"May 29, 2019",0103000020E6100000010000000500000096ED43DE72855CC0DE54A4C2D886494096ED43DE72855CC0E322522EE8864940112851E56A855CC0E322522EE8864940112851E56A855CC0DE54A4C2D886494096ED43DE72855CC0DE54A4C2D8864940
6801,Yellow at University City,beliefs,8,10,"May 19, 2019",0103000020E61000000100000005000000E266A7D546885CC06678FD93098B4940E266A7D546885CC069684D3D1C8B4940C59272F739885CC069684D3D1C8B4940C59272F739885CC06678FD93098B4940E266A7D546885CC06678FD93098B4940
6802,J.I. Case Building,dance,8,10,"June 7, 2019",0103000020E6100000010000000500000098288C7791845CC06E02C23D8585494098288C7791845CC004CB11329085494055CE28A787845CC004CB11329085494055CE28A787845CC06E02C23D8585494098288C7791845CC06E02C23D85854940
6807,MacCosham Place,beliefs,15,17,"May 3, 2019",0103000020E610000001000000050000001701046248845CC0D0D4EB16818549401701046248845CC024DCBF0D8C854940C7061C5341845CC024DCBF0D8C854940C7061C5341845CC0D0D4EB16818549401701046248845CC0D0D4EB1681854940
6621,Tim Hortons,beliefs,13,15,"June 8, 2019",0103000020E61000000100000005000000C8E0720610805CC0E1A826D247894940C8E0720610805CC056293DD34B894940546930B209805CC056293DD34B894940546930B209805CC0E1A826D247894940C8E0720610805CC0E1A826D247894940
6916,Janice McTighe Centre,beliefs,16,18,"June 32, 2019",0103000020E6100000010000000500000003F6871C91805CC0431A1538D988494003F6871C91805CC07B93F0CEEB884940878C47A984805CC07B93F0CEEB884940878C47A984805CC0431A1538D988494003F6871C91805CC0431A1538D9884940
7211,Jiffy Lube,arts,13,15,"June 27, 2019",0103000020E61000000100000005000000C498F4F752885CC0371EC76A4E954940C498F4F752885CC028E89BD953954940496F13494F885CC028E89BD953954940496F13494F885CC0371EC76A4E954940C498F4F752885CC0371EC76A4E954940
7243,No Frills,arts,11,13,"June 25, 2019",0103000020E61000000100000005000000F142DF82117E5CC027C11BD2A8844940F142DF82117E5CC0560042DAB58449401C2444F9027E5CC0560042DAB58449401C2444F9027E5CC027C11BD2A8844940F142DF82117E5CC027C11BD2A8844940
7252,Golder Associates Ltd.,social,10,12,"May 29, 2019",0103000020E6100000010000000500000094F029A50C805CC0EBB2F391EF85494094F029A50C805CC0626B11AC05864940B6DF354305805CC0626B11AC05864940B6DF354305805CC0EBB2F391EF85494094F029A50C805CC0EBB2F391EF854940
7280,CertainTeed Gypsum Canada,social,16,18,"May 12, 2019",0103000020E61000000100000005000000D4E649E3617F5CC0744694F6067F4940D4E649E3617F5CC0F4F7F7BE5D7F49405F622CD32F7F5CC0F4F7F7BE5D7F49405F622CD32F7F5CC0744694F6067F4940D4E649E3617F5CC0744694F6067F4940
7289,Millenium Manufacturing,beliefs,16,18,"May 3, 2019",0103000020E61000000100000005000000729FC14B157F5CC0BD45161F557F4940729FC14B157F5CC04660AC6F607F4940ACA525FB0C7F5CC04660AC6F607F4940ACA525FB0C7F5CC0BD45161F557F4940729FC14B157F5CC0BD45161F557F4940
7291,Cornad Contracting,beliefs,9,11,"June 12, 2019",0103000020E61000000100000005000000CC26C0B0FC7E5CC0E89FE062457F4940CC26C0B0FC7E5CC08C5F1D6C567F4940388CDD99E47E5CC08C5F1D6C567F4940388CDD99E47E5CC0E89FE062457F4940CC26C0B0FC7E5CC0E89FE062457F4940
7347,Richter Plaza,social,17,19,"June 5, 2019",0103000020E61000000100000005000000E8137992F4865CC03489D57A1A834940E8137992F4865CC078AD29352083494021736550ED865CC078AD29352083494021736550ED865CC03489D57A1A834940E8137992F4865CC03489D57A1A834940
7356,Scarboro United Church,beliefs,9,11,"June 9, 2019",0103000020E6100000010000000500000077CE609D74865CC0C3A453B2F784494077CE609D74865CC09DF3531C078549408819D0C169865CC09DF3531C078549408819D0C169865CC0C3A453B2F784494077CE609D74865CC0C3A453B2F7844940
7365,Royal View Apartment,social,10,12,"June 16, 2019",0103000020E6100000010000000500000096C50E74FE855CC019E9A0A6F184494096C50E74FE855CC02ECBD765F8844940051E73F9EA855CC02ECBD765F8844940051E73F9EA855CC019E9A0A6F184494096C50E74FE855CC019E9A0A6F1844940
7371,Brenton Manor,arts,11,13,"June 18, 2019",0103000020E61000000100000005000000447463D5FB855CC03DDD2F551F854940447463D5FB855CC07B5281EE268549400494E1D3F7855CC07B5281EE268549400494E1D3F7855CC03DDD2F551F854940447463D5FB855CC03DDD2F551F854940
7397,Connaught Centre,dance,16,18,"May 29, 2019",0103000020E6100000010000000500000022D45636BD855CC0CF6916687785494022D45636BD855CC0D6975B108085494075988AE8B2855CC0D6975B108085494075988AE8B2855CC0CF6916687785494022D45636BD855CC0CF69166877854940
7411,Centennial House,social,14,16,"June 25, 2019",0103000020E6100000010000000500000087EA9C5555855CC0DFB4CF190785494087EA9C5555855CC0293A37120D8549409C5901744E855CC0293A37120D8549409C5901744E855CC0DFB4CF190785494087EA9C5555855CC0DFB4CF1907854940
7418,Kingston Manor,arts,18,20,"May 14, 2019",0103000020E6100000010000000500000018737C597F855CC0CDD4DAEA2885494018737C597F855CC01C6D663E3185494002CAF0E97B855CC01C6D663E3185494002CAF0E97B855CC0CDD4DAEA2885494018737C597F855CC0CDD4DAEA28854940
7420,Hardwood House,arts,14,16,"June 16, 2019",0103000020E6100000010000000500000067A9ABF188855CC0951007640A85494067A9ABF188855CC0D44911740F8549401000C1C183855CC0D44911740F8549401000C1C183855CC0951007640A85494067A9ABF188855CC0951007640A854940
7429,Indigo Lot 226 - Pacific Parkade,social,17,19,"June 10, 2019",0103000020E6100000010000000500000083578110FF845CC0A6AF8CB22386494083578110FF845CC08E5C925E2F864940F03E7DBAF0845CC08E5C925E2F864940F03E7DBAF0845CC0A6AF8CB22386494083578110FF845CC0A6AF8CB223864940
7432,Great Taste Chinese,dance,15,17,"May 11, 2019",0103000020E6100000010000000500000015979988ED835CC0F36217FB8186494015979988ED835CC0072BA96E89864940EDDBA4FDEA835CC0072BA96E89864940EDDBA4FDEA835CC0F36217FB8186494015979988ED835CC0F36217FB81864940
7440,Holiday Inn Express Calgary,arts,8,10,"June 22, 2019",0103000020E610000001000000050000003FF1AD5978855CC0C33FB676EC8549403FF1AD5978855CC0C90567F0F78549407BA4C16D6D855CC0C90567F0F78549407BA4C16D6D855CC0C33FB676EC8549403FF1AD5978855CC0C33FB676EC854940
7444,Genesis,beliefs,9,11,"June 4, 2019",0103000020E61000000100000005000000D3EF671D7A855CC037B4B74A66854940D3EF671D7A855CC0C7C5072C6F8549402AAA7EA573855CC0C7C5072C6F8549402AAA7EA573855CC037B4B74A66854940D3EF671D7A855CC037B4B74A66854940
7452,Enterprise Rent-a-car,arts,15,17,"May 15, 2019",0103000020E610000001000000050000005A06E6327F855CC05562E822CF8549405A06E6327F855CC0BED82038D38549404F4AF7297D855CC0BED82038D38549404F4AF7297D855CC05562E822CF8549405A06E6327F855CC05562E822CF854940
7475,Parkside Terrace,beliefs,9,11,"May 3, 2019",0103000020E61000000100000005000000D53C47E4BB855CC072C5200B2C854940D53C47E4BB855CC05CACA8C1348549406163A8D4B6855CC05CACA8C1348549406163A8D4B6855CC072C5200B2C854940D53C47E4BB855CC072C5200B2C854940
7458,Fire Station 2 (Beltline),beliefs,11,13,"June 20, 2019",0103000020E610000001000000050000007D40A03369855CC02F06C545A48549407D40A03369855CC054612294AD854940B0B4424761855CC054612294AD854940B0B4424761855CC02F06C545A48549407D40A03369855CC02F06C545A4854940
7460,The Paradyme,beliefs,17,19,"June 7, 2019",0103000020E61000000100000005000000FE405EB46C855CC08569CEB007854940FE405EB46C855CC0B59ABF5312854940EF1B5F7B66855CC0B59ABF5312854940EF1B5F7B66855CC08569CEB007854940FE405EB46C855CC08569CEB007854940
7609,Enmax Substation No. 8,beliefs,17,19,"May 16, 2019",0103000020E61000000100000005000000D95DA0A440855CC087A81D5954864940D95DA0A440855CC04886C1A15C864940BC5EF5DB32855CC04886C1A15C864940BC5EF5DB32855CC087A81D5954864940D95DA0A440855CC087A81D5954864940
7618,Boudoir Rouge,arts,15,17,"June 9, 2019",0103000020E610000001000000050000001A4A928C41855CC00186E5CFB78549401A4A928C41855CC00DADA987C385494024592CEA38855CC00DADA987C385494024592CEA38855CC00186E5CFB78549401A4A928C41855CC00186E5CFB7854940
7620,Western Canadian Place - South,social,13,15,"May 2, 2019",0103000020E61000000100000005000000139CFA40F2845CC06B67F393C5854940139CFA40F2845CC0DDA117A4CF854940C50FDFD3E6845CC0DDA117A4CF854940C50FDFD3E6845CC06B67F393C5854940139CFA40F2845CC06B67F393C5854940
7643,Bruderheim Windmill,arts,9,11,"June 12, 2019",0103000020E61000000100000005000000725B11EBC3865CC06F3D5464BE7D4940725B11EBC3865CC067FEE263C17D49409DCC8987C1865CC067FEE263C17D49409DCC8987C1865CC06F3D5464BE7D4940725B11EBC3865CC06F3D5464BE7D4940
7659,North Hill Bottle Depot,beliefs,8,10,"June 13, 2019",0103000020E61000000100000005000000ACE122F774835CC03EDBB463348B4940ACE122F774835CC0D188E30A398B494055EDE41D71835CC0D188E30A398B494055EDE41D71835CC03EDBB463348B4940ACE122F774835CC03EDBB463348B4940
7693,Daniels Auto Sales,dance,13,15,"June 18, 2019",0103000020E61000000100000005000000AB54F59782835CC0C9E2A36A608B4940AB54F59782835CC0602D2DD9678B4940E4761ECB71835CC0602D2DD9678B4940E4761ECB71835CC0C9E2A36A608B4940AB54F59782835CC0C9E2A36A608B4940
7728,"Uncle Moe's Donair, Chicken, Falafel Inc",arts,8,10,"June 15, 2019",0103000020E6100000010000000500000091D442C964835CC0AD1809C8F28B494091D442C964835CC02909E46D008C49409A057F645F835CC02909E46D008C49409A057F645F835CC0AD1809C8F28B494091D442C964835CC0AD1809C8F28B4940
7747,Keller Hall (E1),beliefs,8,10,"May 26, 2019",0103000020E610000001000000050000004AF7297DD7875CC0249A40118B8249404AF7297DD7875CC09E190E9590824940F603C35ECD875CC09E190E9590824940F603C35ECD875CC0249A40118B8249404AF7297DD7875CC0249A40118B824940
7749,A2,beliefs,17,19,"June 22, 2019",0103000020E610000001000000050000009B9141EEA2875CC08E61A989998249409B9141EEA2875CC04EF79562A282494007962364A0875CC04EF79562A282494007962364A0875CC08E61A989998249409B9141EEA2875CC08E61A98999824940
7750,A1,dance,15,17,"May 22, 2019",0103000020E61000000100000005000000FDFC529AA8875CC0C4865DCAAF824940FDFC529AA8875CC072553431B8824940566DED339D875CC072553431B8824940566DED339D875CC0C4865DCAAF824940FDFC529AA8875CC0C4865DCAAF824940
7789,Kilian International Design,arts,11,13,"June 15, 2019",0103000020E61000000100000005000000534953F38B855CC0DB1324B6BB864940534953F38B855CC0204CE548C28649405A29047289855CC0204CE548C28649405A29047289855CC0DB1324B6BB864940534953F38B855CC0DB1324B6BB864940
7790,Southwood Community Centre,beliefs,18,20,"May 5, 2019",0103000020E6100000010000000500000070287CB68E855CC0582547F0757A494070287CB68E855CC0BB90589C7B7A494068C988B086855CC0BB90589C7B7A494068C988B086855CC0582547F0757A494070287CB68E855CC0582547F0757A4940
8097,Bow Claire Apartments,dance,12,14,"June 11, 2019",0103000020E6100000010000000500000074DEB53AEF845CC0769E1D15A486494074DEB53AEF845CC0FBBF3456AC864940121DB8B9E7845CC0FBBF3456AC864940121DB8B9E7845CC0769E1D15A486494074DEB53AEF845CC0769E1D15A4864940
7766,First Calgary Full Gospel Church,beliefs,17,19,"June 6, 2019",0103000020E61000000100000005000000BB9289004C8D5CC0FC23C2757B8B4940BB9289004C8D5CC046D1031F838B4940776E3546468D5CC046D1031F838B4940776E3546468D5CC0FC23C2757B8B4940BB9289004C8D5CC0FC23C2757B8B4940
7899,Menno Simons Christian School,social,17,19,"May 1, 2019",0103000020E610000001000000050000001DACFF73188C5CC0AA205047118349401DACFF73188C5CC0EFF1F8AC218349407FC00303088C5CC0EFF1F8AC218349407FC00303088C5CC0AA205047118349401DACFF73188C5CC0AA20504711834940
